learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
1000.0,0.28125,5.990208592265845E-8,1000.0,0.9925759703038812,0.9496817423003645,0.988,0.975999903999616,0.0,1.0040080160320641,0.9879999517083077,0.9880239520958084,0.9754098360655737,1000.0,823288.0
2000.0,0.46875,1.068217291807135E-7,2000.0,0.9996663651894282,0.9718343025722594,0.993,0.985933041276476,0.9925759703038812,1.1505376344086022,0.9930357435364099,0.9925233644859813,0.9852320675105485,2000.0,967288.0
3000.0,0.640625,1.517255764661564E-7,3000.0,0.999883921530955,0.9766149633968493,0.996,0.9919954213810299,0.9996663651894282,1.053388090349076,0.9960475223656571,0.9941520467836257,0.9916376306620209,3000.0,1009888.0
4000.0,0.859375,2.141637701748146E-7,4000.0,0.9988789910919827,0.943707286104615,0.992,0.9839798145663536,0.999883921530955,0.941747572815534,0.9917929662783274,0.9855670103092784,0.9833159541188738,4000.0,1103328.0
5000.0,1.0625,2.789872814901173E-7,5000.0,0.9988319579504862,0.9360402038949163,0.991,0.982,0.9988789910919827,1.012072434607646,0.9910132975216887,0.9880715705765407,0.981610134859011,5000.0,1233592.0
6000.0,1.25,3.407452216682335E-7,6000.0,0.99999199919992,0.9631642896103789,0.996,0.9919985597407533,0.9988319579504862,0.9801980198019802,0.9959514003801551,0.9919191919191919,0.9917920656634747,6000.0,1273192.0
7000.0,1.484375,4.202442748161654E-7,7000.0,0.9986479783676538,0.9632371174139875,0.992,0.9839994879836155,0.99999199919992,0.9920318725099602,0.9919897906228244,0.9899598393574297,0.983635300993571,7000.0,1311152.0
8000.0,1.625,4.6919458933795493E-7,8000.0,0.999788,0.9756057634003584,0.993,0.986,0.9986479783676538,1.0,0.9929994964751997,0.992,0.9857324840764331,8000.0,1345536.0
9000.0,1.8125,5.361663837296267E-7,9000.0,0.9999879905846183,0.973348751839626,0.994,0.9879865449303219,0.999788,0.9455252918287937,0.9938079899999065,0.9876543209876543,0.9877578780321923,9000.0,1380680.0
10000.0,2.0,6.057039718143642E-7,10000.0,0.999547201263028,0.9688757884543499,0.994,0.9879828394947986,0.9999879905846183,1.0876826722338204,0.9941506041276565,0.9904030710172744,0.9877650897226754,10000.0,1433576.0
