Experiment HNOB NOOB NUOB OB OOB UOB
Rare20 0.8805971947348391 0.8786813768191333 0.8818888216091422 0.8806372015945013 0.8807165348983504 0.8805097534790837
Rare20-post-drift 0.7965811397933189 0.7941034233913471 0.7979256679507871 0.7971258109317376 0.7973058451500199 0.7979165640976464
Rare40 0.7642777255822604 0.7636103469280424 0.7644976105476777 0.7631392590159615 0.7633366779857451 0.7628903893870406
Rare40-post-drift 0.6047056176327993 0.6061137478689179 0.6011316768626224 0.5997071616091797 0.6002218861439821 0.6009437447438594
Rare60 0.6799432519483808 0.6795324524708074 0.6407172563180004 0.6391886310597821 0.6396614589412619 0.6391772314857994
Rare60-post-drift 0.47391098129944986 0.4759697401406193 0.4109223251441452 0.4083876798265891 0.4092652797518205 0.4093118173774885
Rare80 0.6508996832041903 0.6503697886126283 0.5252903468835877 0.5314348614500592 0.5394290215144909 0.5276526486787285
Rare80-post-drift 0.497299353481067 0.4968944455233135 0.3382543475224956 0.3049191286195935 0.3092435595001545 0.29186821487013714
Split3 0.986317443600893 0.9797489583096619 0.988478618269317 0.9857315648726664 0.9853727525261721 0.9847596654184513
Split3-post-drift 0.9911296765219296 0.987003028047901 0.9934854855704589 0.9918758812597956 0.9921898400237008 0.99145418771119
Split5 0.9874843220806031 0.9811424686328328 0.9901805566159944 0.9868804702638179 0.9864967398840615 0.9856002058787381
Split5+Borderline100 0.92862164501252 0.8948499588611445 0.9559184379559298 0.9482766310637978 0.9470476791911581 0.937687372468786
Split5+Borderline100-post-drift 0.9628112482896657 0.9603354310714581 0.9861057076763414 0.9802734744981665 0.981704803213112 0.9793951840744577
Split5+Borderline20 0.940023121758799 0.9138327641843338 0.9414752977563697 0.9362153309580379 0.93613779767297 0.9332006087196827
Split5+Borderline20+Rare20 0.8410787233423147 0.8153255722470769 0.8430077833047005 0.8306375869217136 0.8313591326255865 0.8331609273683575
Split5+Borderline20+Rare20-post-drift 0.7553511562758857 0.6953030501412871 0.7608801947126012 0.7444182068550097 0.7444042249038111 0.743399080599251
Split5+Borderline20-post-drift 0.9324854073515987 0.87567547241876 0.9393782209228596 0.9285543628185918 0.9266834645474316 0.9260320655114662
Split5+Borderline40 0.9279073095989987 0.8940771885127152 0.9292076637839741 0.9247240028716351 0.9248949278051404 0.919553788645472
Split5+Borderline40+Rare40 0.7234572677942752 0.6941887664792519 0.7280959739272492 0.7173660178369877 0.7155345753861666 0.7086577282596628
Split5+Borderline40+Rare40-post-drift 0.5935983301503108 0.5683330644228711 0.6081065516332554 0.589926810261823 0.5943513948845772 0.5959193773688757
Split5+Borderline40-post-drift 0.948151549793292 0.9033954535860209 0.9624881809152189 0.9548908265050278 0.9550333950452304 0.947091933915013
Split5+Borderline60 0.9394603236064301 0.9036733119258882 0.9442526980759861 0.9322376770138863 0.9351414684507385 0.9267043824295331
Split5+Borderline60-post-drift 0.949786522929019 0.9365434057523412 0.9799846520172948 0.9688758613708361 0.9710749601446466 0.9662637103363899
Split5+Borderline80 0.9252274723010434 0.8817283341801206 0.9415922719034228 0.9279437087509167 0.929352937790479 0.9197933309771962
Split5+Borderline80-post-drift 0.9537540237282943 0.9481101008265405 0.9834812710819001 0.9772149300502336 0.9764981557269917 0.9735310693426726
Split5+Im1 0.9393755565569849 0.8889173340185944 0.9576193381431662 0.8162694531981565 0.9122265768910727 0.9475700163853908
Split5+Im1+Borderline100 0.8923699338258214 0.6934445074209948 0.9072913979783632 0.5222543048292418 0.6240721979893897 0.8569643617903182
Split5+Im1+Borderline100-post-drift 0.8916882986294751 0.3302329876006347 0.8997857379548553 0.0 0.06474937807290747 0.8926413268104443
Split5+Im1+Borderline20 0.8714211866595134 0.8201599611315631 0.8869293874714395 0.684395117706856 0.8192368332763121 0.8757140718013953
Split5+Im1+Borderline20+Rare20 0.7962168756405393 0.7990647910313189 0.7676050571713268 0.6009686255838658 0.7259611121144905 0.7545236557436981
Split5+Im1+Borderline20+Rare20-post-drift 0.7186601752006162 0.5658827340959693 0.7843636465658524 0.0 0.4112369734024145 0.7879730788002846
Split5+Im1+Borderline20-post-drift 0.8735411997422863 0.6868073211421994 0.9025465069350939 0.11428423020926212 0.6817512750640943 0.9079991490996926
Split5+Im1+Borderline40 0.8633686298719809 0.8063584526809087 0.8855549182622111 0.6149622963233415 0.7644092311308416 0.8654980450529439
Split5+Im1+Borderline40+Rare40 0.6700586117259344 0.6605884640904448 0.6836569257974997 0.4529155608266773 0.5068702172086248 0.639459495085777
Split5+Im1+Borderline40+Rare40-post-drift 0.5742369782994783 0.3405271880896882 0.6541161824286819 0.0 0.07132165057165053 0.6628641289266285
Split5+Im1+Borderline40-post-drift 0.8627722481766601 0.5579484698308224 0.8766271571565691 0.004805971805971807 0.5030063959733075 0.8816767603311724
Split5+Im1+Borderline60 0.840423661281832 0.7523614523108244 0.8495806567943948 0.5222904686665273 0.6785424693334242 0.8108941203733532
Split5+Im1+Borderline60-post-drift 0.8708095953324283 0.4864761035962663 0.8833315129572871 0.0 0.3598109864421783 0.8834740836219163
Split5+Im1+Borderline80 0.7942906734375424 0.6986341539160908 0.8078012293657459 0.4901001169797029 0.6179549195609255 0.7682434883455486
Split5+Im1+Borderline80-post-drift 0.8769564211373421 0.3718848749934277 0.8892502523061734 0.0 0.2249159104784107 0.8865367782801993
Split5+Im1+Rare100 0.6993305962660189 0.7331087498842694 0.6913150434107717 0.35449403587392014 0.38253083274093674 0.4556867675702614
Split5+Im1+Rare100-post-drift 0.5091960865931455 0.47847050049623574 0.5512538380736909 0.0 0.019002582793023977 0.593186981319334
Split5+Im1+Rare20 0.8498082444742715 0.8478458252574836 0.8504819192334727 0.729776417126691 0.7997786653957966 0.8297107225852908
Split5+Im1+Rare20-post-drift 0.7848856556025671 0.6745928568980036 0.8251041315710426 0.09706731871070104 0.6366482647254703 0.8238162527831636
Split5+Im1+Rare40 0.8104722967660954 0.812882024822182 0.7715200833013488 0.5964496518839509 0.7056125596965488 0.753887405920113
Split5+Im1+Rare40-post-drift 0.6346365240152003 0.5703144016930782 0.6556055639621813 0.027279892901216435 0.3926639434911493 0.6534136447702619
Split5+Im1+Rare60 0.7453652166939144 0.7555942497071741 0.6296247833839554 0.4578020687444819 0.5678417100939717 0.6030948354118739
Split5+Im1+Rare60-post-drift 0.5377425364668009 0.48487228172154667 0.5740835349291231 0.000625 0.2796653134447253 0.5872487557377264
Split5+Im1+Rare80 0.6699835602088164 0.7066302339929296 0.5293013454548645 0.41728234742131576 0.4614395888425741 0.5114739823532036
Split5+Im1+Rare80-post-drift 0.5051910224278643 0.46772828878208117 0.5546110020655298 0.0 0.04405477956426099 0.5616246384334619
Split5+Im1-post-drift 0.9432908966033967 0.8133039399326162 0.9740955433455433 0.04295548895548896 0.7480700814708166 0.973710927960928
Split5+Im10 0.9837784193179011 0.9816496376472235 0.9845632447400011 0.9595196289788024 0.9758205896286138 0.9786363563137698
Split5+Im10+Borderline100 0.9643302678529033 0.9571771627484416 0.9521806022968694 0.5599915360707286 0.9084992878224415 0.912883197275928
Split5+Im10+Borderline100-post-drift 0.9894940272565824 0.992159752787486 0.974952338742056 0.2613088849468453 0.9116681553341703 0.9662591164226163
Split5+Im10+Borderline20 0.9528269962281173 0.9608154444804423 0.936344656289714 0.8629651895901688 0.915759781536165 0.9234081733740725
Split5+Im10+Borderline20+Rare20 0.8955063786898648 0.8979752467726518 0.8398439362796856 0.765261847636892 0.809398837901234 0.8276207914152555
Split5+Im10+Borderline20+Rare20-post-drift 0.8624901271774855 0.8664592823928543 0.763543037529841 0.5420794097060458 0.6677641926016491 0.7449957848323371
Split5+Im10+Borderline20-post-drift 0.9532378439064754 0.9685112069731526 0.9405083834196593 0.7534435357192799 0.8762936443939496 0.9282512370910897
Split5+Im10+Borderline40 0.9522246305493368 0.9647812869835728 0.9233252596304433 0.8052599031027192 0.8921048198404248 0.9053293667912204
Split5+Im10+Borderline40+Rare40 0.870832588033536 0.8951164646757 0.7233979402862691 0.5049329462745525 0.6512962453435087 0.6802390354339677
Split5+Im10+Borderline40+Rare40-post-drift 0.8389549479297544 0.878170804722837 0.6500919669070295 0.15177433909552945 0.45952567603762384 0.6222751702767644
Split5+Im10+Borderline40-post-drift 0.9670673907489848 0.9772067061443994 0.9528591368751553 0.6524372718177837 0.8702816953345628 0.9385560726245002
Split5+Im10+Borderline60 0.9439785080337633 0.9671086989674689 0.9342418315564268 0.7344813283466426 0.8891653643196077 0.9067497738934776
Split5+Im10+Borderline60-post-drift 0.9786358059688988 0.9837260426881846 0.9650570877092606 0.5211996726164643 0.8739654435745008 0.9513886251070227
Split5+Im10+Borderline80 0.9489825684782903 0.9643841838565262 0.9249807450459471 0.6724177986210169 0.8819990537025737 0.8830232872367294
Split5+Im10+Borderline80-post-drift 0.9845286095815561 0.9875058585908778 0.9727268952795204 0.38762271121239544 0.891100964725405 0.9607055309012498
Split5+Im10+Rare100 0.7388893424234654 0.9274901222202928 0.7129833894875865 0.35270576811132853 0.41164895164279897 0.5826302748574819
Split5+Im10+Rare100-post-drift 0.7826887764880904 0.9417576523381159 0.748786854033067 0.00024594992636229744 0.07149899076041423 0.6995335176929237
Split5+Im10+Rare20 0.9110565282827029 0.9087634986763873 0.8778144335434834 0.8324975554774353 0.8658661583144491 0.8715017150128996
Split5+Im10+Rare20-post-drift 0.8629859903267847 0.8633513167100867 0.80142045979983 0.7126916456390316 0.7797328706310335 0.7994770062388619
Split5+Im10+Rare40 0.888430294119312 0.8864639203473351 0.7639107044758698 0.7330478884907363 0.7541172284859416 0.7588648096893833
Split5+Im10+Rare40-post-drift 0.8353775162265906 0.8370112933171784 0.621068279977317 0.5116042841481218 0.5879171286567053 0.6171406194844347
Split5+Im10+Rare60 0.8921253071982256 0.898574994661285 0.6539271793843302 0.5841875470460367 0.6298214029851699 0.6373567583204343
Split5+Im10+Rare60-post-drift 0.8620208568001959 0.8699565650411891 0.5040520275018785 0.29250367258620985 0.3916921504965149 0.4861015802439802
Split5+Im10+Rare80 0.7841807413750979 0.9229723558423565 0.595559225752958 0.43604696329662024 0.5036208722938633 0.535557079694047
Split5+Im10+Rare80-post-drift 0.7823216488398511 0.9214126874253397 0.6801481328045982 0.07823407027092688 0.20240131816322296 0.5620085036494077
Split5+Im10-post-drift 0.9877472778439389 0.9877704855551721 0.9862113916436215 0.9026992894709076 0.9780078133559172 0.9831423418777158
Split5+Rare100 0.6458905487650837 0.644692318535162 0.6210096433721769 0.6532340477537 0.6671851332639364 0.6326861528944747
Split5+Rare100-post-drift 0.6288315171313853 0.6260340073928419 0.6789905381705564 0.6911513360741752 0.6910763944156004 0.6833374942376489
Split5+Rare20 0.8727682035705131 0.8646303333844609 0.8759833284849705 0.8728574420399756 0.8711255173262218 0.8697475102042777
Split5+Rare20-post-drift 0.7905297563179212 0.7849793973893905 0.7988067938696061 0.7967825629774378 0.7954607040589647 0.7955810728197815
Split5+Rare40 0.7622494575224033 0.7542891968627277 0.7626401670648265 0.7584178405547286 0.7561318722844141 0.7567569897017179
Split5+Rare40-post-drift 0.6400081201620108 0.6416723927413364 0.6122176954300464 0.6069459127396742 0.6058955683598587 0.6097827920072594
Split5+Rare60 0.726725381629568 0.7212639436451805 0.6468129123417686 0.6406283331021192 0.6399069261809016 0.6386360447219359
Split5+Rare60-post-drift 0.5427462227086337 0.5422886839275538 0.44372369255164534 0.4493266135263406 0.4505846273503464 0.446277061941457
Split5+Rare80 0.7043351442870869 0.7009562273604996 0.6011015638919861 0.5764152898227477 0.5865716739781 0.5753229331635388
Split5+Rare80-post-drift 0.500335871031551 0.4946574308144224 0.44374254408711766 0.5281322204980688 0.530968966511719 0.4852881488264403
Split5-post-drift 0.9889574315487356 0.982432334091193 0.9936489599972645 0.9905031328764015 0.9912199401204796 0.9896442166023002
Split7 0.9830707528917334 0.9757735564657011 0.9864657610312847 0.9829286883006642 0.9833893889635076 0.9817082532335162
Split7-post-drift 0.9825681224172321 0.9709852046848247 0.9876641992973773 0.9804234872690081 0.9799944901070355 0.9752648709525767
StaticIm1 0.9774598156473157 0.8870028893749865 0.984674822862323 0.6741340700349988 0.902924308720748 0.9836652074777077
StaticIm10 0.9935020755739206 0.9925366896267158 0.9948157732410191 0.9597113413682027 0.9863623753585103 0.9923520275561292
StaticIm10_Borderline100 0.983322195244714 0.9797212221761591 0.983543678962843 0.8078448450320689 0.9535210723407581 0.9775103336608513
StaticIm10_Borderline100-post-drif 0.996111621170528 0.9960211680708582 0.994657043652667 0.8911798804786628 0.9796297961585081 0.9930495641388238
StaticIm10_Borderline20 0.9803801723504635 0.9759299788510318 0.9817956562675288 0.8799616456188224 0.9452019021367165 0.9767556648210945
StaticIm10_Borderline20+Rare20 0.901519801783746 0.9002262098214152 0.8529547220923966 0.7681888079015471 0.8215581538345744 0.8462696462129818
StaticIm10_Borderline20+Rare20-post-drift 0.8601812823957551 0.8621402426176016 0.7929750486984668 0.6420357120083964 0.7704161583491421 0.7886362119601295
StaticIm10_Borderline20-post-drif 0.9858132384867239 0.9899419204335412 0.9739724724243374 0.836534754829354 0.960695497004894 0.9680465478715887
StaticIm10_Borderline40 0.9794983043242885 0.9753233643809319 0.9803310144234348 0.82709340950029 0.9440964304821555 0.9749138709523788
StaticIm10_Borderline40+Rare40 0.8766064063924931 0.8747033594011954 0.7407881263773681 0.5672855831066258 0.7040819193480254 0.7294584692490104
StaticIm10_Borderline40+Rare40-post-drift 0.825331762882414 0.8292441236394064 0.6332513541271005 0.4343068790611911 0.5890965840638088 0.6295147784363191
StaticIm10_Borderline40-post-drif 0.990250087978135 0.9913555279655247 0.9850612221871887 0.8055215529900706 0.9664206908991915 0.9782594650861922
StaticIm10_Borderline60 0.9804451659681834 0.977866797312198 0.9809714331463512 0.79590697835218 0.9476288199938362 0.9744943420303415
StaticIm10_Borderline60-post-drif 0.9930473878381489 0.9933666713328771 0.9909971917624667 0.8177418354458222 0.977203398542473 0.9869798862564195
StaticIm10_Borderline80 0.9807330905194314 0.978290633118488 0.9798434135412591 0.7947967598263582 0.9491419680557042 0.9733321841651214
StaticIm10_Borderline80-post-drif 0.9937093813006668 0.9933579722460568 0.9931656317294199 0.8647118332211536 0.9791884320133968 0.9906484674060734
StaticIm10_Im1 0.9866364934446084 0.9853177085656593 0.9931271230079319 0.9396947845650258 0.9832378376668218 0.992712740949877
StaticIm10_Im1+Borderline100 0.9596210397752661 0.9106956696153182 0.9776611096080399 0.4557428438424179 0.8850349328366183 0.9716832929591155
StaticIm10_Im1+Borderline100-post-drift 0.9449224443856794 0.7664160332486567 0.9783061154531741 0.00045454545454545465 0.6887008704444847 0.9782168297388885
StaticIm10_Im1+Borderline20 0.9512157049962385 0.9355466803579761 0.9687564351388364 0.8535933690996778 0.8968633918509511 0.9625150432430335
StaticIm10_Im1+Borderline20+Rare20 0.8574885726472057 0.8531107374141115 0.8475208891734215 0.7565600695233643 0.7985426282376977 0.8407948161778479
StaticIm10_Im1+Borderline20+Rare20-post-drift 0.7819257743890086 0.728781665230194 0.8123042778300125 0.49159670190920207 0.6352165754996638 0.8126101386358734
StaticIm10_Im1+Borderline20-post-drift 0.8976940922639451 0.8432913312178019 0.9148460416217767 0.6759937562437554 0.8057896462197928 0.9134888987646339
StaticIm10_Im1+Borderline40 0.9450813192909517 0.9178434460650868 0.9639276382039996 0.7611243068382885 0.8396983053731472 0.9568409015609477
StaticIm10_Im1+Borderline40+Rare40 0.7661437639946408 0.7761501847601313 0.7061530634475003 0.5111703417298925 0.6049815334439698 0.700791048471627
StaticIm10_Im1+Borderline40+Rare40-post-drift 0.6280241478292944 0.5136352703668878 0.7109285787741666 0.0026825951825951828 0.30742098628495684 0.7122314633895513
StaticIm10_Im1+Borderline40-post-drift 0.9115218270291795 0.8147395157946622 0.9414194841106607 0.5331460410504526 0.7066586481329125 0.9377299652961416
StaticIm10_Im1+Borderline60 0.9469921025957225 0.9153630479028834 0.9630930020253643 0.6577196753819634 0.8153379717126822 0.9558788537376453
StaticIm10_Im1+Borderline60-post-drift 0.9372539384634976 0.7798110937480134 0.9656590333685924 0.292752293221914 0.6209537062524677 0.962969909991969
StaticIm10_Im1+Borderline80 0.9492602065866593 0.9229356878270165 0.9669856182977792 0.54311628741072 0.8207026405528908 0.9589610808941655
StaticIm10_Im1+Borderline80-post-drift 0.944780257324375 0.7524030826199939 0.9738186654032239 0.005037878787878788 0.6803295699398637 0.9684139034984621
StaticIm10_Im1+Rare100 0.7340002496073689 0.7326001635012198 0.35774280201410563 0.3382646640858763 0.353247594141878 0.3694920567264564
StaticIm10_Im1+Rare100-post-drift 0.5084073864731762 0.48364566208645177 0.5547274067306961 0.0 0.016185522810522816 0.5934718968037466
StaticIm10_Im1+Rare20 0.8855020539193948 0.8913646654107901 0.8751864497247809 0.8416350068966639 0.8634262901611466 0.872879690666289
StaticIm10_Im1+Rare20-post-drift 0.8059600150666328 0.7986270077961258 0.8073659334946096 0.6272231783739137 0.7535733490365841 0.8075665106951871
