Experiment HNOB NOOB NUOB OB OOB UOB
Im1+Borderline20+Rare20-post-drif 0.1805661843300413 0.2767444956227718 0.1054290076913319 0.622595802694239 0.6456543651876888 0.10518574357682095
Im1+Borderline20-post-drift 0.4735945765666991 0.4507266268284741 0.47153125974838095 0.7808591468919301 0.7784399825948981 0.4812727899749657
Im1+Borderline40 0.6603555982219298 0.6612509551957486 0.6551726571429257 0.806333361849053 0.7276866507682328 0.6866440189859481
Im1+Borderline40+Rare40 0.5564913373289521 0.5584970928177432 0.5457058752492534 0.613242976986202 0.5898564143947532 0.5620017845201835
Im1+Borderline40+Rare40-post-drif 0.07995819399852594 0.16355641805766719 0.029871413391136633 0.013417926423604285 0.31109012625813703 0.029278753851827197
Im1+Borderline40-post-drift 0.30759557557381634 0.27582899905786773 0.3124470859330844 0.66128084841554 0.599737984549132 0.3158291951179954
Im1+Borderline60 0.6228405953736328 0.6242942026360148 0.6181869543841172 0.7270422639726344 0.6739245476110285 0.6353495692653999
Im1+Borderline60-post-drift 0.2211974146437899 0.24060250057978153 0.21199225074464284 0.38182758167478126 0.47189174111989696 0.21467766980312533
Im1+Borderline80 0.5938583837755848 0.6020673366503159 0.5917110747951976 0.6732333052165245 0.6362581387363424 0.6032525780266454
Im1+Borderline80-post-drift 0.17519599987303533 0.23743018238703617 0.16719674804367782 0.0024887254303647007 0.37615111344136926 0.16793467181965085
Im1+Rare100 0.48086994735938243 0.5120881969277256 0.3516904306025901 0.34583048160810614 0.3628613856056081 0.3527375093588504
Im1+Rare100-post-drift 0.22479768810539377 0.3114853376012339 0.004246804163099239 0.0 0.03325798944572195 0.0038326769803844764
Im1+Rare20 0.8614883618802773 0.870847908588567 0.80893334548986 0.881816821711952 0.8785462563228738 0.8411646121952263
Im1+Rare20-post-drift 0.4575184078609298 0.5703480823382259 0.13267836222401475 0.7444909155896312 0.7999617513757187 0.12968757775911424
Im1+Rare40 0.815713491224967 0.8219765947415961 0.734154110249257 0.8085758742207038 0.8073438003338593 0.770131186364386
Im1+Rare40-post-drift 0.35173734798573136 0.4028148370269469 0.04866612847972698 0.5692391651806116 0.6689207737915065 0.04783154326755687
Im1+Rare60 0.7008780211783886 0.7055083451707017 0.6442721845799394 0.7058350960307125 0.7104552692169726 0.6741133302717052
Im1+Rare60-post-drift 0.2702969577084104 0.34225680429822936 0.018645757983602174 0.3622297534083756 0.47119023044873026 0.01813705867593028
Im1+Rare80 0.628951999692964 0.6215553110009651 0.5230538633550315 0.5647623726472344 0.5703803295784304 0.5426989481458085
Im1+Rare80-post-drift 0.19481057989174025 0.23864080543813743 0.00623746362086729 0.08614912775396028 0.2362349016001653 0.004795839286813122
Im10 0.9689312555115042 0.9727516536820212 0.9641335583229482 0.9750001980811615 0.9736007322345206 0.9707383992033844
Im10+Borderline100 0.8378949626913562 0.8262943900829317 0.8382715045132357 0.8647478685848736 0.8537666164429679 0.8461812317958832
Im10+Borderline100-post-drift 0.7360782488080606 0.736562023247195 0.674159901778743 0.7737017813041491 0.7681711946355542 0.6844926734177196
Im10+Borderline20 0.8943524929023462 0.8839801349459345 0.9063507884287556 0.9313082635809375 0.9203763185356795 0.9185769380324166
Im10+Borderline20+Rare20 0.8246738892675839 0.8239780670945777 0.8363089234288856 0.8516841144746207 0.8485504553482818 0.8491407744676033
Im10+Borderline20+Rare20-post-drif 0.6903251178400693 0.6897334507595326 0.6619851908157554 0.7422145276579376 0.7277310983720977 0.676852253640212
Im10+Borderline20-post-drift 0.7882812882582628 0.7815471293277543 0.7972989815645184 0.8818208653517817 0.8475170181899193 0.8088862173083933
Im10+Borderline40 0.8712343992809821 0.858610162948257 0.8827063870975731 0.8968723151761244 0.8901725908810674 0.8894437676636003
Im10+Borderline40+Rare40 0.6560384247915106 0.643589382101481 0.7074709119217304 0.6980202296115482 0.7174558433989401 0.7108000745284733
Im10+Borderline40+Rare40-post-drif 0.4280681270850576 0.4273144718567461 0.4031370399554816 0.5006583318185573 0.5416560300851408 0.43121551937907043
Im10+Borderline40-post-drift 0.7699167095258133 0.7676267973496865 0.7694293160526929 0.8211880698816936 0.8050625983373341 0.7821082996888863
Im10+Borderline60 0.8541215083019117 0.8440695805154068 0.8640342891666338 0.8779019644765788 0.87324300925508 0.8687123902920548
Im10+Borderline60-post-drift 0.7499079499875446 0.7499538652697864 0.732915113174231 0.7971388955286749 0.7857638522637518 0.7445558556987842
Im10+Borderline80 0.8457695298886003 0.8352676402940367 0.8516031791335537 0.8723859049903918 0.8617033285485846 0.8587973232188504
Im10+Borderline80-post-drift 0.7416094682047835 0.743167259082115 0.6929870625824881 0.7915138503941241 0.7754420133135401 0.7099626678899661
Im10+Rare100 0.36326477100940385 0.36776398967112184 0.36121462116898084 0.3480958137535312 0.39535946358481733 0.3755710238436578
Im10+Rare100-post-drift 0.027928690560370235 0.026791231096828814 0.026456851831166556 0.0002631923112135236 0.04395450820244357 0.038820780919209236
Im10+Rare20 0.9267750783904125 0.9271916406738775 0.90701105509874 0.9171458395442121 0.91656652349992 0.9127484981075318
Im10+Rare20-post-drift 0.8657438651448595 0.8659115952451519 0.7820186604019073 0.8511021525791793 0.8502224284814146 0.8035439607748596
Im10+Rare40 0.7907861939749 0.7909167437905671 0.8201224402657503 0.8312645472046026 0.8309092486823872 0.826881067409428
Im10+Rare40-post-drift 0.6256814625660423 0.6256606535146328 0.6147092751487485 0.6989502369100887 0.7122396138082068 0.6334302839347768
Im10+Rare60 0.5443200865421227 0.5437091059137824 0.7080939561713637 0.719275820290549 0.7198060230665467 0.7152916508242602
Im10+Rare60-post-drift 0.21775864315597956 0.21767662347655214 0.4108925026244844 0.5080944960577897 0.533346944931359 0.4200954711398768
Im10+Rare80 0.4460936569093947 0.42460394345451463 0.5481228057859133 0.5718974935595104 0.5789874972420904 0.566373089678883
Im10+Rare80-post-drift 0.0945513340478342 0.0669243174546881 0.10155640516401075 0.26073592014168206 0.30636704786292407 0.144711688664702
Im2 0.9229977281113045 0.9296076007032694 0.8896187213814366 0.9331376057309629 0.9294873659366887 0.9088212636616274
Im20 0.9799794102093525 0.9815890121744908 0.9764629320091899 0.9825570753963436 0.982182356648401 0.9804686410354349
Im3 0.9372322096822298 0.9422967018996457 0.9146212344607094 0.9479565763010501 0.9452673718302809 0.9302130840807139
Im30 0.9826283340630326 0.9833625233587115 0.9807218973814448 0.9841415529958515 0.9842900096290421 0.9833589803893428
Im40 0.9835918864863779 0.9839042568418995 0.9823383640004946 0.9846462892391971 0.9849292687043999 0.9841861947962569
Im5 0.9547034991404066 0.9582074366618853 0.9434227645053542 0.9645446157614702 0.9627356730129987 0.9537906515580522
Join3 0.9674174744671921 0.9674275276083906 0.9631900594166065 0.965875700087718 0.9662072333460588 0.964783675271121
Join3-post-drift 0.9915528438523903 0.9889605405113261 0.9918223344172448 0.9917829146687341 0.9915727170983993 0.9914528567355912
Join5 0.9732215219235889 0.9737339950893277 0.9679739524422873 0.9692975967115344 0.9709716915838327 0.9696193847562986
Join5-post-drift 0.9922526221965314 0.9898302615007191 0.9925430912880033 0.9920625172775511 0.9921624410407226 0.9919223745954321
Join7 0.9634908716250722 0.9622565800296795 0.9588202542630032 0.9597071583022663 0.9617501658636097 0.9587350400725504
Join7-post-drift 0.9949051727414784 0.9936646678020208 0.9952153523838609 0.9952559394354428 0.9950658114332072 0.995055648614969
Move3 0.9573969035744122 0.9554442369470967 0.9531678971940074 0.954622340212654 0.9560659222208326 0.9515381078690045
Move3-post-drift 0.9813906981187793 0.9816203129572318 0.9803384302063369 0.9813606719717495 0.9818906100572923 0.9801894053069745
Move5 0.9598096202826616 0.958468384744117 0.9514687695029375 0.9538528745366406 0.9549346538662885 0.9528044384064691
Move5-post-drift 0.9748931189013854 0.9748222562626391 0.9742653726970741 0.974611549553981 0.9750519058950468 0.9739714143777424
Move7 0.946561585442941 0.9458424166834238 0.9413540363843197 0.9437573829205408 0.9463713793321404 0.9407904757125931
Move7-post-drift 0.9684941943940794 0.96760176960259 0.965695924454651 0.969269282364704 0.9684699967974268 0.9655747656943104
Rare100 0.4271853227889873 0.43174375980480045 0.3889465099615743 0.4073301215075994 0.4140997135987024 0.3968476771404863
Rare100-post-drift 0.1514733647524266 0.15870675724392547 0.0878322946883866 0.12858779669345924 0.1322628740859415 0.11413430351485035
Rare20 0.8763689778920754 0.8763019590995387 0.8764800695589995 0.8773003156347926 0.8770005523605103 0.8765204868270995
Rare20-post-drift 0.7892580327407426 0.7869070381871691 0.7891343573186193 0.7906301648070029 0.7908898482489914 0.7902494880415165
Rare40 0.7593960465505997 0.7598592821549643 0.7582402732003457 0.7590531543510883 0.7589924677335972 0.7582022490276427
Rare40-post-drift 0.593938147251023 0.5937856924736121 0.5897300253812139 0.5887772286314634 0.5900059856795625 0.5879577240987027
Rare60 0.6491137989802822 0.6490047276136969 0.6351643011714218 0.6364078675945803 0.6364623714305445 0.6357157756132764
Rare60-post-drift 0.4217230430672176 0.4213851054112674 0.3897032677182869 0.39215761738502036 0.3949287967765535 0.39041584854382605
Rare80 0.5442856864886039 0.5443975239696119 0.5096888770849121 0.515705351425299 0.5187518386079022 0.5125068846790923
Rare80-post-drift 0.2680627910576051 0.26975442599167354 0.20466302432073089 0.22304998480912214 0.22832819626281325 0.2119280843823279
Split3 0.9738285280152708 0.970673212501231 0.9739380591773729 0.9739265528837963 0.973406281957286 0.9730157998122779
Split3-post-drift 0.9786027962312042 0.9771835800520512 0.9783618760761099 0.9783328190070307 0.9797839407074833 0.976831470814935
Split5 0.9749612323214342 0.9720713041554567 0.9752130240590744 0.9754702249760059 0.9738095040196185 0.9733581671463366
Split5+Borderline100 0.8336230821162411 0.8174393461815527 0.8200030461295458 0.8356348218028267 0.8303364452479737 0.8240179459351284
Split5+Borderline100-post-drift 0.8098732704348096 0.8096561648975719 0.7757246975056278 0.7997322727461493 0.8026273606892387 0.7958750869357746
Split5+Borderline20 0.9084872192135964 0.895804268156142 0.908819665824132 0.908674356732353 0.9072334639874704 0.9056168528681691
Split5+Borderline20+Rare20 0.803081968455706 0.7925767015240939 0.8034065480351257 0.799224866885463 0.7994544493068533 0.8000699938742771
Split5+Borderline20+Rare20-post-drift 0.6631932804793174 0.6529438022842885 0.6632499286967579 0.665804449478744 0.6647606894859699 0.6615089389908606
Split5+Borderline20-post-drift 0.8572230729683459 0.8403740464794663 0.8590628141847538 0.8616537985368597 0.8606989510811124 0.8583651911494579
Split5+Borderline40 0.8834260927644373 0.8658085093710727 0.883653565895706 0.8839773722462567 0.8823628878523615 0.8789660233151996
Split5+Borderline40+Rare40 0.6460543791328551 0.64182529682633 0.6452988306838732 0.6488442395785828 0.6470692220622949 0.640405334892998
Split5+Borderline40+Rare40-post-drift 0.44160660513756517 0.44193471560973374 0.42854970562905337 0.4431724863443705 0.4442277475859513 0.43962379630389337
Split5+Borderline40-post-drift 0.8341592550280006 0.8231170242502296 0.8352182750693171 0.8363043820798219 0.840581450056519 0.8326018081338553
Split5+Borderline60 0.8656229644143579 0.8520509902650963 0.8664137677570335 0.8663253771337516 0.8644138202157859 0.8600810022418508
Split5+Borderline60-post-drift 0.8227959931050646 0.8232627879264637 0.8173787738187638 0.827995347499338 0.8287618868881901 0.820993972971081
Split5+Borderline80 0.8300969103050889 0.8130656612472552 0.8300316159603622 0.8326948421732843 0.8330686309392179 0.8262959506790292
Split5+Borderline80-post-drift 0.8147256193025127 0.813815170598522 0.7936820578398688 0.8129718225721695 0.8181991948496588 0.8033804008131675
Split5+Im1 0.661495652240865 0.701868117591512 0.6471304852540715 0.7536034837738029 0.7811640745546216 0.6563664926190872
Split5+Im1+Borderline100 0.44742732606809305 0.4594968771145673 0.44633618381393836 0.4823350529436646 0.4974079996631528 0.4564249285328858
Split5+Im1+Borderline100-post-drift 0.06259820901895784 0.1257089797079928 0.06203393052856223 0.0 0.08591999895191656 0.061446670284859006
Split5+Im1+Borderline20 0.5795251554745713 0.60886936060569 0.5682701961170136 0.6572078280630974 0.7073848471096614 0.5765781782443565
Split5+Im1+Borderline20+Rare20 0.5857369543244838 0.6299205214595007 0.5068589947352059 0.5976496783661219 0.6689866984853786 0.522810726324207
Split5+Im1+Borderline20+Rare20-post-drift 0.09551642151004332 0.24109543561899513 0.05654545258407482 -1.7201834862402565e-05 0.42590966348210285 0.054031016931425875
Split5+Im1+Borderline20-post-drift 0.24457614304173972 0.37174938295011783 0.22350947003527208 0.17669837791313445 0.6264118106735924 0.2261009202768397
Split5+Im1+Borderline40 0.5433510284502789 0.5591038753887217 0.5402116101970575 0.603885990639848 0.6738576275300501 0.5519144151239067
Split5+Im1+Borderline40+Rare40 0.443505919720639 0.48198511133880856 0.43064193826723324 0.4560968985459111 0.48917054869560306 0.44522316290625336
Split5+Im1+Borderline40+Rare40-post-drift 0.0407413728557921 0.15253566368113644 0.01958220514628212 -1.6980549552305e-05 0.10663177917915986 0.017674088206573912
Split5+Im1+Borderline40-post-drift 0.15785850423875444 0.22885520415638425 0.15333225997348107 0.008538444929406842 0.5307765828298249 0.15227981167966537
Split5+Im1+Borderline60 0.4997171057106934 0.5202613178006195 0.5000788820737981 0.5083715353870488 0.5921706189557665 0.5108717194117688
Split5+Im1+Borderline60-post-drift 0.10740301916185709 0.16670739092042822 0.10623024061998701 0.0 0.3669427395303484 0.10644751760380348
Split5+Im1+Borderline80 0.462545792027152 0.4844344343203625 0.4633599962056179 0.46926704808255026 0.5282024344222982 0.46868185294255815
Split5+Im1+Borderline80-post-drift 0.07730140224955136 0.1267355529162367 0.07730620898006184 0.0 0.25222821971207376 0.07792074526306929
Split5+Im1+Rare100 0.45913886985252106 0.5013197617899724 0.35014700990348496 0.3491904871361858 0.37413798292265044 0.355436123486993
Split5+Im1+Rare100-post-drift 0.14274099870016557 0.22970277297982078 0.007126718341038991 0.0 0.03153579739356678 0.006936128637156084
Split5+Im1+Rare20 0.6567571563708463 0.7218595247862974 0.5683289602203313 0.7131596374981055 0.7554350502232867 0.5811676231261043
Split5+Im1+Rare20-post-drift 0.18704803401750372 0.3314126097646691 0.08779134861321242 0.15251531026220327 0.5964653073000558 0.08725670453045922
Split5+Im1+Rare40 0.6201736189211686 0.6623732570866164 0.5129047507390316 0.592876034153051 0.6685132499555787 0.5240599187836271
Split5+Im1+Rare40-post-drift 0.1768252518940254 0.2632498017864103 0.03752713712256262 0.04681495953523321 0.461460829852343 0.034560933274723135
Split5+Im1+Rare60 0.5666054741712202 0.5869626930664449 0.44859832249664017 0.46277633590619793 0.5604277515274142 0.4593529021169045
Split5+Im1+Rare60-post-drift 0.18499417124294126 0.27156204827523095 0.010109419396584765 0.001095837972756551 0.35629015858235774 0.01025423402411545
Split5+Im1+Rare80 0.5067776097056407 0.5152081562614967 0.4059110971566232 0.42214671001964943 0.4576986753262878 0.41335445213261673
Split5+Im1+Rare80-post-drift 0.1485237181729242 0.2058688267974264 0.006509404116005421 0.0 0.0713856477478928 0.005144178732449279
Split5+Im1-post-drift 0.3464123466416869 0.5759168803795621 0.2825554688684603 0.0694619434427576 0.5773857434295532 0.2821299584415011
Split5+Im10 0.9422317117907844 0.9465750820222135 0.9181090435296503 0.9493160307411584 0.9512874731475108 0.9289512343415944
Split5+Im10+Borderline100 0.6277738021824021 0.6209503977546987 0.6155003985279182 0.5712259476847742 0.7034032528499365 0.6426479746126058
Split5+Im10+Borderline100-post-drift 0.48129162437889017 0.47844445685440656 0.3826414143071062 0.31895046581019054 0.5620844051540961 0.4184433283984355
Split5+Im10+Borderline20 0.7972750150558242 0.7794957001094732 0.8213114346544697 0.8751011636970287 0.8678764096413424 0.8313462136715483
Split5+Im10+Borderline20+Rare20 0.7138454324654327 0.7079125284725254 0.75097289519266 0.8084731637873992 0.8091430784754321 0.7677951355713374
Split5+Im10+Borderline20+Rare20-post-drift 0.45181460604598345 0.44924697637747146 0.45928323949219035 0.6283709788939549 0.6538355897539263 0.4887991194232066
Split5+Im10+Borderline20-post-drift 0.668093526007119 0.6337146692143552 0.6953067675739739 0.8156287160177391 0.8131375636020818 0.7199244145900583
Split5+Im10+Borderline40 0.7435377652171685 0.7257767971379824 0.779317148510134 0.8273789695035854 0.8233748080216199 0.7912625019542889
Split5+Im10+Borderline40+Rare40 0.5101604981819892 0.4949569093228724 0.5374900691016742 0.5407154076411055 0.6238910258012275 0.572156167287887
Split5+Im10+Borderline40+Rare40-post-drift 0.18427005402838417 0.17910900907905855 0.20354645625014162 0.21974928297073137 0.38598610961737395 0.24543457814057798
Split5+Im10+Borderline40-post-drift 0.5622574486793228 0.544545814505294 0.5679383161216847 0.7242306675851341 0.7011078474183745 0.602135532608245
Split5+Im10+Borderline60 0.7062431236073716 0.6651614890875858 0.7192873758810368 0.7635386265001851 0.76825160687023 0.735722058282506
Split5+Im10+Borderline60-post-drift 0.5140579527724436 0.5068756954874748 0.48623389497470204 0.6037451647344497 0.6335776943226847 0.5261008112523157
Split5+Im10+Borderline80 0.6602626542535138 0.6348066780868575 0.6752232903104557 0.6993715163441345 0.7357921268786961 0.6897299990768768
Split5+Im10+Borderline80-post-drift 0.48394986995683903 0.47817856255411006 0.42186456822097784 0.4652939948732358 0.5979016013733409 0.46274957577639614
Split5+Im10+Rare100 0.37579913579144986 0.37980143008247713 0.3726161296605169 0.3447682575096261 0.4078419819904019 0.38986259284588165
Split5+Im10+Rare100-post-drift 0.05924099174832007 0.06311376234952683 0.05581780115103188 0.00038806375181814156 0.09876308858116185 0.06234425998137243
Split5+Im10+Rare20 0.8692728715854736 0.8683183976370579 0.8099153570231798 0.8626608284054216 0.8737260331971376 0.8259238223958384
Split5+Im10+Rare20-post-drift 0.8221060863416081 0.821486233199144 0.6432236212684045 0.7892022468897434 0.8209508276883116 0.6744998750511227
Split5+Im10+Rare40 0.7010371136707516 0.6987714498577796 0.7039253490623253 0.7874872236876982 0.7964445166627927 0.739845701410665
Split5+Im10+Rare40-post-drift 0.518985608591229 0.5175874279229057 0.47631515909240135 0.6235712174668188 0.6752200680499627 0.5018070494049455
Split5+Im10+Rare60 0.5033965711608868 0.4977125553015471 0.5569690856652144 0.6448457887985489 0.6746002338406438 0.5968410443833614
Split5+Im10+Rare60-post-drift 0.1924754603883775 0.1902678306544841 0.23865292029902843 0.40895291912588233 0.4958619140534121 0.25820142219511977
Split5+Im10+Rare80 0.43272355715574634 0.41388928921614726 0.44135665568045523 0.45878493616769783 0.5310913098954912 0.46718082196246385
Split5+Im10+Rare80-post-drift 0.0749066449128982 0.07602365083062819 0.061057101784746 0.12782174912958655 0.2898579705708392 0.09493867441835231
Split5+Im10-post-drift 0.8999728725371264 0.9000221208611207 0.8022050314086725 0.8910392630020597 0.9219374293051716 0.8146656186056912
Split5+Rare100 0.4582236727433958 0.460535710404954 0.4194272686984881 0.437167880283758 0.443406977439984 0.42880330468636063
Split5+Rare100-post-drift 0.2268556315133549 0.23134321582689243 0.18008441197584632 0.19934885582240458 0.20112368828466856 0.19465005455575787
Split5+Rare20 0.8583806309259474 0.8550817616788033 0.8568975837729181 0.8592445556561388 0.8569460355282462 0.8546416917148553
Split5+Rare20-post-drift 0.7663102381548289 0.7673463311355028 0.7621996411131619 0.7683868831103142 0.7690499827328052 0.7639485751545546
Split5+Rare40 0.7419872760635219 0.7369031894569695 0.7395150646196194 0.7392108863120318 0.7360165831760682 0.7346818784157902
Split5+Rare40-post-drift 0.5821823321844419 0.5826753021472715 0.5625356706643068 0.5679783982100557 0.5710161722017167 0.5643262825092442
Split5+Rare60 0.6285209688866198 0.6233241813231539 0.6122084537236102 0.6170438516626039 0.6182060268497133 0.6127639368291498
Split5+Rare60-post-drift 0.40878117194356073 0.4088004311444785 0.36993651162698366 0.3817103870049252 0.38311786285902644 0.3738212435112147
Split5+Rare80 0.5322770327871301 0.5259505053991895 0.4863661752694147 0.49804723005759705 0.502508812605895 0.49139310700931205
Split5+Rare80-post-drift 0.28006955715505333 0.2819793798859508 0.21724321166067428 0.25330350327087614 0.26171163178591256 0.2375333514604506
Split5-post-drift 0.9677593850739789 0.9664987153570408 0.9663504318267762 0.968920809664376 0.9710726065249239 0.965858052989389
Split7 0.9701211307586152 0.9657921834329483 0.9688510884134207 0.9683476120767 0.969128246652042 0.9672021119904654
Split7-post-drift 0.9628696984240098 0.9593955676208046 0.9618846558051604 0.9597832143615079 0.9583821381429778 0.9513756947988593
StaticIm1 0.5947685913386485 0.4663635831761617 0.602044472560017 0.7598413021413327 0.8397034047173443 0.606373840585631
StaticIm10 0.9470670035598122 0.9497951429144059 0.924536734867155 0.9605611033538358 0.9624354793102039 0.9499696686040409
StaticIm10_Borderline100 0.7982670496599192 0.7909434729965225 0.7970655481462992 0.7993405975601078 0.825469861857901 0.8110721122772244
StaticIm10_Borderline100-post-drif 0.73788653985597 0.7377656926537485 0.6618568182254989 0.7758523344041026 0.7655077536989141 0.6870062149177741
StaticIm10_Borderline20 0.8733610761952952 0.857853358295262 0.876028967385787 0.916137832993677 0.9120204289683231 0.8871914878157031
StaticIm10_Borderline20+Rare20 0.7854641234585422 0.7809615289315858 0.8142621022126127 0.8363542608251389 0.8422913197648104 0.8226318210088257
StaticIm10_Borderline20+Rare20-post-drift 0.6758608916136382 0.673024387522049 0.6624614991128843 0.741505545523629 0.7267807888518477 0.674223999790025
StaticIm10_Borderline20-post-drif 0.7861908153098569 0.7796692407363883 0.7960573644321545 0.8812702593946408 0.8464170661783086 0.8084961784360175
StaticIm10_Borderline40 0.8507957603186168 0.8359646598359309 0.8561263259052231 0.8701676591683781 0.8830545449874526 0.8638494956196854
StaticIm10_Borderline40+Rare40 0.6208970164340297 0.6160510623903901 0.6746497316163443 0.6454880087549464 0.7098071471444922 0.6870470903438185
StaticIm10_Borderline40+Rare40-post-drift 0.4077824707606971 0.40674090978412 0.4120233780215303 0.5105093218973498 0.5418922208548049 0.4298687131397885
StaticIm10_Borderline40-post-drif 0.7693017362131412 0.7658936133979399 0.7712964705673961 0.8224400308006404 0.8053889594797076 0.7856429305021649
StaticIm10_Borderline60 0.8278267938058683 0.81220562546794 0.8323461408614529 0.8341784857298784 0.8566797536370778 0.8430394843567873
StaticIm10_Borderline60-post-drif 0.752308780233494 0.7525209201335017 0.7251359166985359 0.7978420171075778 0.7877088106698938 0.7368799350139267
StaticIm10_Borderline80 0.8186813206514401 0.8036360710431494 0.8241820667852554 0.8174142874489985 0.8425183744154089 0.8320623132776654
StaticIm10_Borderline80-post-drif 0.742730658928364 0.7438020434933673 0.6940060420237286 0.7914595531939319 0.7746081191766915 0.7085596322591198
StaticIm10_Im1 0.8295404253636306 0.8437388101037487 0.7205071548165727 0.9139936273513963 0.8741860319424063 0.7754435579212763
StaticIm10_Im1+Borderline100 0.5217985509357332 0.532250916515173 0.5177983210641 0.487702688510943 0.5864284593995316 0.5208567081585476
StaticIm10_Im1+Borderline100-post-drift 0.16097952071652105 0.2571116085725425 0.13997079622040343 0.000808958006065742 0.32869339259108815 0.14297994666315392
StaticIm10_Im1+Borderline20 0.666841557530402 0.6833038707059488 0.650983514103386 0.8870481849568219 0.8654883413911759 0.663368418360536
StaticIm10_Im1+Borderline20+Rare20 0.6379585680141845 0.6354417302649208 0.6196176607894229 0.82015847842513 0.8006437948031767 0.6178802763468139
StaticIm10_Im1+Borderline20+Rare20-post-drift 0.19041278207206322 0.28117714769665486 0.10564133902906205 0.6158525327129738 0.6481036453386974 0.10758856907708891
StaticIm10_Im1+Borderline20-post-drift 0.4651686722309386 0.42157122664760677 0.4679005155737007 0.776977993527655 0.7794639534821886 0.47408721992105535
StaticIm10_Im1+Borderline40 0.6067562371533163 0.6141210374278834 0.5991652306021965 0.826529887708941 0.7809226871536271 0.6130352390403869
StaticIm10_Im1+Borderline40+Rare40 0.5186097045924373 0.5194011764154273 0.5075531514741667 0.5832283896795384 0.5919570590065668 0.5141077824564044
StaticIm10_Im1+Borderline40+Rare40-post-drift 0.07925331402324483 0.16458219826877063 0.02927205206911299 0.004766743970253621 0.31779326437442984 0.028926738408810992
StaticIm10_Im1+Borderline40-post-drift 0.31092649279069084 0.3165986431813996 0.30796580931257866 0.6554246683372428 0.5880320272877456 0.3160207147730982
StaticIm10_Im1+Borderline60 0.5747646262140834 0.5730045932103994 0.5755929863137059 0.7325018890668615 0.6981375045458776 0.5858081875837632
StaticIm10_Im1+Borderline60-post-drift 0.22439111572416046 0.25514362596284423 0.21562245439061326 0.39838899515726034 0.48511088730604185 0.21804403781124787
StaticIm10_Im1+Borderline80 0.5569491004264198 0.5552139034067697 0.5567340304294972 0.6070051173823477 0.6336598747141228 0.5675916266760683
StaticIm10_Im1+Borderline80-post-drift 0.1761919381028774 0.24186787422893574 0.1670277053627812 0.007705900153730566 0.3803070652339211 0.16972196278902632
StaticIm10_Im1+Rare100 0.4707775936829917 0.4664125897145999 0.3415929062349579 0.34051196502991743 0.3526016891781751 0.3435948741656405
StaticIm10_Im1+Rare100-post-drift 0.15880201874646163 0.23368575113445328 0.0044008152644097655 0.0 0.027634004996988572 0.0042714669052188745
StaticIm10_Im1+Rare20 0.7483936024243184 0.7370764119603828 0.7504584047370638 0.8799143344964488 0.8708663972819078 0.8137458172497422
StaticIm10_Im1+Rare20-post-drift 0.3368539460287972 0.4240505540556642 0.13730278592388287 0.7392857116896953 0.8009344653204077 0.1354638908367139
