Experiment HNOB NOOB NUOB OB OOB UOB
Im1+Rare20 0.84791683134899 0.849221880820033 0.8421615827806178 0.8645815632354851 0.8663869893633814 0.843244574487021
Im1+Rare20-post-drift 0.6883513163594668 0.6762964583105044 0.6756887118976388 0.5701070246627266 0.714938986917009 0.6746228359602529
Im1+Rare40 0.7636475717466061 0.7659332505724805 0.7255745696361267 0.7658537355610069 0.7698697853176044 0.7300154730279412
Im1+Rare40-post-drift 0.5544160063629013 0.5581607096692841 0.42515685709354956 0.4048854470403026 0.5558119343246164 0.4206020771302857
Im1+Rare60 0.6707260891724893 0.6728815326469341 0.6077528652835349 0.6523021337621354 0.6599231381365087 0.6167325993476626
Im1+Rare60-post-drift 0.40724481230138204 0.4202922922461642 0.22184241290235604 0.24021561122687285 0.3604662438318011 0.2158792105764371
Im1+Rare80 0.59360596760114 0.5908499346831857 0.5001161659902328 0.5210994556694916 0.5372757148612722 0.5038577348651243
Im1+Rare80-post-drift 0.3122846643231265 0.3329854736266205 0.06641849748098841 0.09227862005208044 0.19904212672907762 0.059272856889579194
Im10 0.9688549737887826 0.9623033996589365 0.9748388292387054 0.9674147580532327 0.9710365304014769 0.9720463935200456
Im10+Borderline100 0.8922445324513933 0.8800366734307374 0.8929139708461004 0.8030563770835153 0.8684974046966434 0.8650182143194144
Im10+Borderline100-post-drift 0.890061972157966 0.8888676837804443 0.8679781276426851 0.6129531320442351 0.83691241896381 0.8374594131574095
Im10+Borderline20 0.932663878131808 0.9261356353027359 0.9358470661639955 0.9057686811789024 0.9261450213379026 0.9258610354338436
Im10+Borderline20+Rare20 0.776073123931865 0.7680903723199496 0.7769843109135763 0.7873037230733666 0.7901020449196146 0.7679290700371177
Im10+Borderline20+Rare20-post-drif 0.6553865746011169 0.654115687707738 0.6133075914785482 0.6176723873059601 0.6610322792069315 0.5983417018601298
Im10+Borderline20-post-drift 0.9096819628637349 0.9080592067050414 0.9055431317485028 0.8163899324558642 0.8892452659845957 0.8902648456207645
Im10+Borderline40 0.9150569789255688 0.9102789450167106 0.9156200852545778 0.8636570029277338 0.9026175326646569 0.8995350556197055
Im10+Borderline40+Rare40 0.6210204190340359 0.6072218777640688 0.6110530116180861 0.612298944717912 0.6309032286999448 0.5978035104801989
Im10+Borderline40+Rare40-post-drif 0.4293901045651256 0.4281279676033489 0.3719492729566902 0.34159593827092843 0.43121668139497166 0.3533627156242961
Im10+Borderline40-post-drift 0.9030918726656206 0.903130048686915 0.8956453409828665 0.7425684988113601 0.8641347594274733 0.874907636744925
Im10+Borderline60 0.9049372674794519 0.8996781390489071 0.9034945742858491 0.8308468315418276 0.8855612417340223 0.8810031845539312
Im10+Borderline60-post-drift 0.8949453226745423 0.8918312480469123 0.8915125561481595 0.6971104291347362 0.8543505423193477 0.8676353116003831
Im10+Borderline80 0.8985539768902026 0.8914176396599724 0.8974429282964148 0.8131308061821575 0.8761516288249421 0.8720273719719
Im10+Borderline80-post-drift 0.8930943023082292 0.8919893075566792 0.8781029438211623 0.654259239436841 0.843971985886219 0.8529356059405763
Im10+Rare100 0.3896086451794393 0.42045325106274384 0.38994922953254635 0.3669053818387653 0.3962100815511191 0.3875038804200891
Im10+Rare100-post-drift 0.04128335661387589 0.1226458023221991 0.031149634231825155 0.025250982672106587 0.07042027857214866 0.03051265130409003
Im10+Rare20 0.8284068969456274 0.8257262124168525 0.828991025378252 0.8621718106352008 0.848627938692743 0.8289127110374216
Im10+Rare20-post-drift 0.6980985576121433 0.697548182248429 0.6548363163260941 0.7362326376332377 0.7295799842689342 0.6522593794995728
Im10+Rare40 0.6922589724833279 0.6891748425651069 0.7005586217237054 0.7440618706555423 0.7259039583367732 0.7028990597104077
Im10+Rare40-post-drift 0.47911950192031244 0.47909794398323163 0.43880475607298514 0.5386241948581996 0.5264345222476929 0.437109750791108
Im10+Rare60 0.5818624727157187 0.579582319266184 0.5854555236517655 0.6234561151743218 0.6128710229128891 0.5867225973723074
Im10+Rare60-post-drift 0.3069695825657482 0.3069989399145847 0.26955884500693306 0.3443258844907185 0.3459277922093491 0.2693689690775419
Im10+Rare80 0.4983080056727367 0.49412538214918555 0.484115758196357 0.5007714793780313 0.5046130959161517 0.4859390159412961
Im10+Rare80-post-drift 0.14578733481633668 0.19237528751556948 0.11365886337731004 0.15746767362747421 0.18967175751747845 0.11430488189533339
Im2 0.9671401227946448 0.9604573074045868 0.9765281191430688 0.9668501366527252 0.9703719902111411 0.9736191061228381
Im20 0.9700814799132956 0.9638761732914654 0.975262302619622 0.9705609709613899 0.9727690142370906 0.9727598985039557
Im3 0.9683623566643922 0.9620316573429603 0.9757793793724276 0.966742924882151 0.9700282855290604 0.9728165085963176
Im30 0.9701911642639139 0.9638309637539365 0.9751202914504411 0.9714726037571515 0.9728278051707536 0.9728014352598388
Im40 0.9696909502522435 0.9630815307629303 0.9749057372881675 0.9720667829621928 0.9725362134076747 0.9719922610029194
Im5 0.968820691921261 0.9622325091801003 0.9752851738147912 0.9668072755476034 0.9703462533401759 0.9722545912405269
Join3 0.9207316143590353 0.9153169703125134 0.9325412472109904 0.929782370438141 0.9302277374681441 0.9253445182275933
Join3-post-drift 0.9805032121755844 0.9735111025437092 0.9815953100673264 0.9806617749311769 0.9801678893990801 0.9798607459174511
Join5 0.9254248490702724 0.920362023754082 0.9386949099059697 0.9349732279196736 0.9375267724596804 0.9337580140960243
Join5-post-drift 0.9810531448170164 0.9744730833281576 0.9821288083004718 0.9807955725353449 0.9809868598962761 0.9794235077652711
Join7 0.905652946897645 0.8960472508031061 0.922564404499403 0.9186994093607648 0.9193978765457527 0.9121987516512443
Join7-post-drift 0.988048457052383 0.9837163041593775 0.989066981321255 0.9892182382557294 0.9890494791993356 0.9878125017186085
Move3 0.8985440244178412 0.8881550217844327 0.9141925825215619 0.9080868327337107 0.9104495352284115 0.9022161282821005
Move3-post-drift 0.9509777466616676 0.9436686563846599 0.962826086582935 0.9596244781702855 0.9605886783203509 0.9581259364924781
Move5 0.8948538377278621 0.88455896211958 0.9116917009650574 0.9064879165204575 0.9079149479012045 0.9031276875894919
Move5-post-drift 0.9387305670847591 0.9272376339454315 0.9506041849853331 0.9449940650614459 0.9457161345813367 0.9420352796381222
Move7 0.8719574255087352 0.8575073710279572 0.8955606481620851 0.887990506379829 0.8896650242885771 0.8791330116511511
Move7-post-drift 0.9186830046586622 0.9032723063698807 0.9366851950360058 0.9305371757173165 0.9302335629016169 0.9255350338330909
Rare100 0.3806619016587595 0.379468733610895 0.3810172251630257 0.3785291975171426 0.38140471297789297 0.37823359954842184
Rare100-post-drift 0.04257138696272669 0.04267213687735813 0.03679431375985752 0.038265186044693734 0.03988885361984236 0.035422734016669226
Rare20 0.8139942509247323 0.7749755844367922 0.8326916447780468 0.8152240222600163 0.8162436320427403 0.8148786292641877
Rare20-post-drift 0.6688410103600628 0.6003610331026544 0.7013116040132269 0.6637374356680725 0.6664637610122583 0.6645259394044386
Rare40 0.6743427303321203 0.6535570732186994 0.6978172096873254 0.6816345266208756 0.68257524769512 0.6810745515797162
Rare40-post-drift 0.42753753707596814 0.3997272448614425 0.46757573377631706 0.43557041580940675 0.43785638998533005 0.4342832209607623
Rare60 0.5568531454577549 0.552214745819937 0.5745341969628698 0.5694274271837145 0.5701041519619398 0.569283594822983
Rare60-post-drift 0.25171321958714643 0.24855832695128896 0.2806247995217886 0.26779371746868313 0.26926711559254907 0.26710297788895887
Rare80 0.4734606340901894 0.47140128620162586 0.47683554286907 0.47560467452183497 0.47696628722363416 0.47510277408826546
Rare80-post-drift 0.12683385579616313 0.12574472410905924 0.14004915814405272 0.13611389905869165 0.13644364535586562 0.1314251767477395
Split3 0.9439874824671236 0.9341498134972112 0.9471213681962669 0.9452034949143977 0.9465671416767536 0.9446082912864042
Split3-post-drift 0.9477814092914914 0.9358911474156968 0.9567554220165593 0.951599942619337 0.9536967041019133 0.9472918285294728
Split5 0.9372062159437635 0.9255438944835852 0.9433096483089985 0.939706677979906 0.9413230444046641 0.9380975291599135
Split5+Borderline100 0.6795639260464985 0.6583640921602228 0.7212484962145789 0.7080056083090025 0.7109843615630163 0.6992336750844439
Split5+Borderline100-post-drift 0.5817920019548533 0.580510592943206 0.6587826719727365 0.6498585094282668 0.6500630883214447 0.633632863880542
Split5+Borderline20 0.8628440666348429 0.8303383271684889 0.865110161097903 0.858126598014936 0.8603098491162525 0.8569323083004451
Split5+Borderline20+Rare20 0.7215150347014229 0.6553209851895031 0.7259131195809261 0.7074662020006482 0.7104212732081971 0.7075436700952434
Split5+Borderline20+Rare20-post-drift 0.5253394187912309 0.433953300886923 0.5377129393647448 0.5042245079630016 0.5057614352489854 0.500448444571774
Split5+Borderline20-post-drift 0.7983897369425706 0.7496534517639261 0.804624075468263 0.7928211896855579 0.7945505968565268 0.7883903574668775
Split5+Borderline40 0.8232905685065569 0.7854629699640627 0.8255401010031781 0.8171522192000208 0.8190488463726627 0.8156301478490139
Split5+Borderline40+Rare40 0.5483092728768684 0.49483666025783235 0.5599477212190381 0.5393703586611484 0.5413733497995161 0.5337822389629205
Split5+Borderline40+Rare40-post-drift 0.24281548704373151 0.20689043850765085 0.28156359250178387 0.25517825304582525 0.2596533479060979 0.24849839486170613
Split5+Borderline40-post-drift 0.7366726096110041 0.6887938134508751 0.7544169468720519 0.7435657227885138 0.7456637980594449 0.7346364727900049
Split5+Borderline60 0.7850947336504095 0.7423386876203376 0.7913035078383089 0.7767717675657182 0.7815084673193907 0.774593964311814
Split5+Borderline60-post-drift 0.6622796887312283 0.6358903576564106 0.7244147872949181 0.7027094643960419 0.7052175243344138 0.6966658990287361
Split5+Borderline80 0.7172508576243378 0.6806771274120453 0.7374952537854698 0.721969064796493 0.7263996606424772 0.7183938403807916
Split5+Borderline80-post-drift 0.6142012061416176 0.6095242639981868 0.6938909916894452 0.6734981825314138 0.6771123999297989 0.6626478488656745
Split5+Im1 0.8532536126012649 0.789412284726176 0.8756146125017688 0.7622874814803443 0.8380366553558184 0.8618536282046307
Split5+Im1+Borderline100 0.6751835753537744 0.579918408650416 0.6826292498758613 0.5273924051004341 0.5873976747452934 0.6554059905260091
Split5+Im1+Borderline100-post-drift 0.4459289174839782 0.2833099345762032 0.44835159487520293 0.04457280382071735 0.2172100375118829 0.4472702927722843
Split5+Im1+Borderline20 0.7709933380112294 0.7062746274115852 0.7999352542929554 0.6551305124013312 0.744535350740218 0.788199572953463
Split5+Im1+Borderline20+Rare20 0.6569038522844056 0.6585278309352631 0.6448724384241382 0.582320598402073 0.6678341684386961 0.640133570195293
Split5+Im1+Borderline20+Rare20-post-drift 0.42679238914609935 0.40773330578317213 0.4257406042255281 0.10584542912046656 0.365028475392526 0.4284140261428994
Split5+Im1+Borderline20-post-drift 0.7254996816702365 0.5167104129656033 0.7607403813048859 0.2525090556563489 0.5806041145227637 0.7601615427891291
Split5+Im1+Borderline40 0.7591292813785855 0.6867173499106083 0.7877835667436587 0.6239573825811842 0.702067157880689 0.7768009898463171
Split5+Im1+Borderline40+Rare40 0.529514769963953 0.521046642359298 0.5327164730113861 0.453692487088545 0.5052575021707105 0.5176642434552461
Split5+Im1+Borderline40+Rare40-post-drift 0.21342178498191677 0.25311735365854754 0.1814003901485802 0.04034730756949095 0.15301347806680998 0.18377195085376116
Split5+Im1+Borderline40-post-drift 0.6607044821579781 0.40791926315781557 0.6740074468199222 0.15785577967075926 0.44950962474828293 0.6754171728644778
Split5+Im1+Borderline60 0.7057188744599557 0.6384317819958206 0.7215514169327912 0.5378308343159859 0.6315472033940948 0.7024290769962702
Split5+Im1+Borderline60-post-drift 0.5868389675420784 0.3578850928757474 0.595521547375642 0.08592753438856442 0.35234286790426017 0.597443826000867
Split5+Im1+Borderline80 0.642140971406615 0.5890030415237413 0.6559339107879312 0.5022655064470871 0.5882856908572072 0.638252863772573
Split5+Im1+Borderline80-post-drift 0.5148646210397646 0.3025256765473808 0.5202638790407107 0.05600901469405665 0.2797931264451844 0.5211274595655526
Split5+Im1+Rare100 0.49858195571878794 0.514097809520524 0.3986216392413482 0.37796629266450066 0.41098473428055016 0.39255358862267914
Split5+Im1+Rare100-post-drift 0.2653820262991075 0.31011060050847233 0.048373441562429446 0.038079312769833146 0.10433145674480311 0.04953253584215738
Split5+Im1+Rare20 0.7320505643854593 0.7215524682577261 0.748003723554608 0.6981951815042389 0.7439133768392451 0.7397856451488642
Split5+Im1+Rare20-post-drift 0.5429328740415225 0.49244260149465935 0.5487742946737493 0.2382951618281325 0.5542891754928949 0.5470818532711287
Split5+Im1+Rare40 0.6511591281342868 0.6455386947949492 0.6508458367405616 0.5844244452400846 0.6503544398475377 0.6448348308513424
Split5+Im1+Rare40-post-drift 0.3871616274607614 0.3892502218432846 0.3037676836638367 0.145986190053627 0.36795411576859716 0.29361649267813056
Split5+Im1+Rare60 0.5686699898525976 0.5648764004144379 0.5168960175759967 0.47705532548921037 0.5459594539681175 0.5067059720848167
Split5+Im1+Rare60-post-drift 0.28434767275836126 0.3104441613998165 0.12317542296933036 0.09451322340720926 0.27698360952890116 0.12112881548230303
Split5+Im1+Rare80 0.5228712958566764 0.5234079263027829 0.45235197720775033 0.42666757043020437 0.4668794887947146 0.45040422117933315
Split5+Im1+Rare80-post-drift 0.2562614359165523 0.2888890215885161 0.05171796284599278 0.04519378792630405 0.1304012095827926 0.051512933345743764
Split5+Im1-post-drift 0.7789758242624655 0.6219713747136568 0.8205445383939126 0.22374989237752602 0.6180158546750213 0.8183948187432413
Split5+Im10 0.9256987638310289 0.9235551367705928 0.9256770546060179 0.8952711869550326 0.927240357558913 0.9206110834517716
Split5+Im10+Borderline100 0.726634819285931 0.722475764935048 0.6973817118075926 0.5677151310020009 0.6857437634854587 0.6687186387592916
Split5+Im10+Borderline100-post-drift 0.7023946965893849 0.7039657561113394 0.605913291872591 0.318154396623256 0.6086312553282143 0.582025125085032
Split5+Im10+Borderline20 0.8357971994762659 0.8262442580113479 0.845835768877016 0.7859137518947037 0.8438138727239568 0.8324534617737666
Split5+Im10+Borderline20+Rare20 0.6965111877020501 0.6852286316533239 0.7177861192824758 0.6967561933147391 0.7275476802498038 0.7128038208870917
Split5+Im10+Borderline20+Rare20-post-drift 0.5278681147435973 0.5258896681349602 0.47897324826927223 0.4393329822898814 0.5431986097638278 0.4673102063227017
Split5+Im10+Borderline20-post-drift 0.8006740139430357 0.7901691922525846 0.8049141986289814 0.6723439520240637 0.7975960131815762 0.7905023694761921
Split5+Im10+Borderline40 0.8074802720221324 0.8026055473573791 0.8147514921799115 0.7469748854081146 0.8056729527245861 0.8026221694687066
Split5+Im10+Borderline40+Rare40 0.5439655813040555 0.5303900810852192 0.5346987410384823 0.4921543354004212 0.5450955811525952 0.5222813163935338
Split5+Im10+Borderline40+Rare40-post-drift 0.2844042044463207 0.2940177783411542 0.22250286601299532 0.1734964493285397 0.2894587525803785 0.21351030056067835
Split5+Im10+Borderline40-post-drift 0.7514099843628046 0.7499834757658135 0.7426497434682965 0.5712665261942652 0.7323409218098267 0.7279180390896304
Split5+Im10+Borderline60 0.7781559067840328 0.7728952591356798 0.7808720575616594 0.680788508706907 0.7656033988488363 0.7639435994744711
Split5+Im10+Borderline60-post-drift 0.7314875049168802 0.7326945546703766 0.686717609978816 0.4629915397862485 0.6750873346727816 0.6672291455053195
Split5+Im10+Borderline80 0.7332184059687773 0.7412408899394367 0.7301962398677998 0.6292795511211089 0.7251195693529345 0.7040817821101981
Split5+Im10+Borderline80-post-drift 0.7035872018331563 0.7040577355336817 0.6454447918641262 0.3752733435998837 0.6385898742175445 0.6240044089472456
Split5+Im10+Rare100 0.401349379993785 0.4334724552083548 0.3973507886678074 0.3705532170734246 0.4043066576947225 0.3930611699095772
Split5+Im10+Rare100-post-drift 0.09411640806745773 0.17452159307841758 0.07281176928360417 0.03503824946552169 0.10121273373837793 0.06752373447071877
Split5+Im10+Rare20 0.7713754129636112 0.7658992824610713 0.7655251456473351 0.7587067349137044 0.7926913825370737 0.7595548243416675
Split5+Im10+Rare20-post-drift 0.6739066957170448 0.6724546921567465 0.5960963951597307 0.6182731930988274 0.6918545218485057 0.5903549489532545
Split5+Im10+Rare40 0.6438060286541354 0.6359498878714177 0.6430923399136205 0.6619618244457335 0.6767225578725453 0.6432370140624528
Split5+Im10+Rare40-post-drift 0.4611620146384228 0.4596101915788045 0.3807023097524451 0.4291312488309718 0.4907491589438625 0.3733723548717229
Split5+Im10+Rare60 0.5430525528726402 0.5333163637069838 0.5341613794237982 0.5350732231830038 0.5639488886186284 0.528752063480985
Split5+Im10+Rare60-post-drift 0.30237118993211815 0.3036438412996442 0.21272185484484293 0.24603209417346453 0.31623919171433973 0.20703218876740567
Split5+Im10+Rare80 0.46529378047570086 0.46498922340130183 0.44123944411056976 0.4315202152400155 0.4634851697849409 0.43744022231061935
Split5+Im10+Rare80-post-drift 0.13512231326348215 0.2010660453473822 0.07060104912496917 0.09681363258125394 0.16848564173299976 0.07581721756311066
Split5+Im10-post-drift 0.9293046586534806 0.9281894734613432 0.8954740986927693 0.7621675688760532 0.9129474889888876 0.8861162303936232
Split5+Rare100 0.3886679514189839 0.3865824124017839 0.3931654579870682 0.3913865566705935 0.3939915821783576 0.3890946138081863
Split5+Rare100-post-drift 0.07644146695944652 0.07475892163451037 0.09155958247250633 0.08323812956548643 0.08339898728903604 0.07625344921133949
Split5+Rare20 0.7592289709064385 0.7239260396830836 0.7876636123523766 0.7729933119231288 0.7742727595616357 0.7690808334116086
Split5+Rare20-post-drift 0.5994937153040965 0.558365624021606 0.6551127192654974 0.6248936371143405 0.6256598017025429 0.6183588743616348
Split5+Rare40 0.6385212430630726 0.6037460947957315 0.6646565932366965 0.6437600838856571 0.6433252641827139 0.6419995889398354
Split5+Rare40-post-drift 0.37176096073086967 0.3629659763949445 0.42376978821574035 0.40878062272954246 0.4087445837434667 0.3997905532361426
Split5+Rare60 0.5186252068633991 0.5056545237124487 0.5475839208595907 0.5375983433385009 0.5391011462997095 0.5351222583188753
Split5+Rare60-post-drift 0.22444145396974163 0.22283152114915905 0.2631013175053592 0.25121571683060373 0.2536444376367836 0.2426066692176826
Split5+Rare80 0.4314252496526094 0.42426892427194723 0.44674062397596975 0.4394575776286321 0.44286723975608955 0.4373307940634386
Split5+Rare80-post-drift 0.12108856117609394 0.11821346560044027 0.1315500444905024 0.1239787316438435 0.13446755369957594 0.11218847123613135
Split5-post-drift 0.9244313809841366 0.9068294474888566 0.9372313076982038 0.9316106217466773 0.9345390914402556 0.9278156178353792
Split7 0.9287553147410306 0.9159567435604604 0.9372305422601213 0.9340585117436794 0.9337616348333988 0.9296022643810835
Split7-post-drift 0.9229482376632084 0.9121611720606647 0.9262012272428412 0.9201130171792353 0.9219674510096729 0.9069181345541161
StaticIm1 0.9268845388207336 0.7652129988337727 0.9414025203414887 0.5862847638765707 0.8422173358632844 0.9429426572309899
StaticIm10 0.9661178177627571 0.9632864956911488 0.9665227469459596 0.914513969151244 0.9640719864204549 0.9631646825067278
StaticIm10_Borderline100 0.8956842988367025 0.8832673254353728 0.8996508510238251 0.6934048282401438 0.8385618671922999 0.8810875232092468
StaticIm10_Borderline100-post-drif 0.8919980372169921 0.8906015959277984 0.8663103541496059 0.6204379931846951 0.8372506642906256 0.8374229339245802
StaticIm10_Borderline20 0.9330251560037955 0.9155343218763705 0.9368124257455996 0.8616624536317614 0.9088041139243517 0.9264276884330341
StaticIm10_Borderline20+Rare20 0.776712410533015 0.7713428852437761 0.7674498243360247 0.7481550221522135 0.7749742287473599 0.7568185665446869
StaticIm10_Borderline20+Rare20-post-drift 0.6606313435355239 0.6575871446626733 0.6169020810117125 0.6179275014428685 0.6611163324617756 0.5961143269803018
StaticIm10_Borderline20-post-drif 0.9094032773102952 0.9072708030668594 0.9052896026338882 0.8159500775971432 0.8882540135503376 0.8905598396155784
StaticIm10_Borderline40 0.9194894442556303 0.9019153381236957 0.9234634295581237 0.8084566309420231 0.8830078330140815 0.9110698529042353
StaticIm10_Borderline40+Rare40 0.6279071818517807 0.6229124079728721 0.615766127084213 0.5605447732266988 0.6196431328873798 0.6022901369066089
StaticIm10_Borderline40+Rare40-post-drift 0.42927850259163397 0.4283331388124491 0.37182596665369594 0.34260949309697586 0.42897475111698236 0.3538369357897745
StaticIm10_Borderline40-post-drif 0.9025047159011511 0.9005995795960184 0.8972563746427749 0.7419083444621668 0.8657903717013835 0.8764979736398523
StaticIm10_Borderline60 0.9088231760665919 0.8933035459010634 0.9129970541918955 0.7607065210654711 0.8619556795702998 0.8979345786215555
StaticIm10_Borderline60-post-drif 0.8973587134906076 0.8948689127677953 0.8895988631286991 0.6953364542758653 0.8544712733644133 0.8639823871605253
StaticIm10_Borderline80 0.9036382256955681 0.8898912883677084 0.9074639319043704 0.7229897830832825 0.8509060136243524 0.8894047322496682
StaticIm10_Borderline80-post-drif 0.8944827998904563 0.8931336078241973 0.8792174279636733 0.6517179469607569 0.8426479886523893 0.8538859097802846
StaticIm10_Im1 0.9533067041316277 0.9501434283588786 0.9626437344247118 0.875940446608287 0.9570466465357745 0.9580642782796422
StaticIm10_Im1+Borderline100 0.8484492426329067 0.7696351949490121 0.8822582260791886 0.5241187382817363 0.7496548504227439 0.8676073946152779
StaticIm10_Im1+Borderline100-post-drift 0.7388313706756869 0.5521720094338266 0.7721865276645034 0.1128895734089134 0.5135189290206637 0.7714785700330896
StaticIm10_Im1+Borderline20 0.9115351417436587 0.890105512843067 0.9297374620610961 0.8274349428316471 0.881474712451783 0.9217361713933863
StaticIm10_Im1+Borderline20+Rare20 0.7978234474047317 0.7875086085203867 0.7984352975818151 0.7342073571647724 0.7880962443098852 0.7920210223077718
StaticIm10_Im1+Borderline20+Rare20-post-drift 0.6322581054219104 0.600580230207589 0.6444011505075291 0.4373168375720594 0.6036028844762984 0.645170562977373
StaticIm10_Im1+Borderline20-post-drift 0.8487218216673539 0.7427408302576906 0.8794467365642036 0.5988113526236044 0.7735701783355852 0.879955156693163
StaticIm10_Im1+Borderline40 0.8883171291950396 0.8545984635150765 0.9074520134209351 0.7535495284451648 0.8328067004656478 0.8979052574340194
StaticIm10_Im1+Borderline40+Rare40 0.6545392433219512 0.6537275991769274 0.6305374588553757 0.5235317296066738 0.6066154239577441 0.6203946320023315
StaticIm10_Im1+Borderline40+Rare40-post-drift 0.3562670488407922 0.36111276641449935 0.33292154133460017 0.10543553386107263 0.31835230359755895 0.32882854536362893
StaticIm10_Im1+Borderline40-post-drift 0.8206091548771332 0.7044511651263121 0.8533829774726531 0.4572396275232153 0.6836080160300532 0.8516825113411228
StaticIm10_Im1+Borderline60 0.8708976764998417 0.8239078848820216 0.8916496826233484 0.6734314752970334 0.7905437695282065 0.8789036987472849
StaticIm10_Im1+Borderline60-post-drift 0.7987896029499673 0.6163638114291338 0.8349666419535825 0.3022732507153827 0.5775150987267115 0.8319804235572029
StaticIm10_Im1+Borderline80 0.8541483839932957 0.7983638240876338 0.8844004395455162 0.5873015700267225 0.7619490278635329 0.8704055964203163
StaticIm10_Im1+Borderline80-post-drift 0.7704633315868832 0.5668620747928577 0.8016866142274072 0.16060412683769998 0.5495422503125442 0.8020356863136278
StaticIm10_Im1+Rare100 0.5150274549122559 0.5101854256523863 0.3768458618728197 0.3484750468046901 0.398708141533434 0.3807467200375455
StaticIm10_Im1+Rare100-post-drift 0.25931642749873657 0.2978849318339777 0.04614823442833764 0.03312954850979882 0.09124930618973544 0.04616088551535493
StaticIm10_Im1+Rare20 0.8415911642522292 0.8410247067141533 0.836329493837005 0.8117280681599052 0.8532559955998871 0.8362926997857901
