learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.171875,2.093729563057423E-8,1000.0,0.984684984312327,0.856162760223069,0.935,0.8700218363314964,0.0,1.0876826722338204,0.9356325240714203,0.9155470249520153,0.8643006263048018,1000.0,470880.0,15.0,890.1999999999999,29.7638323185324,3334.4,1512.0126983593755,1.2666666666666668,1.0327955589886444,1.1333333333333335,0.5163977794943222,1.1333333333333335,0.5163977794943222,0.13333333333333333,0.5163977794943222,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.296875,3.6164419725537304E-8,2000.0,0.9957815701844263,0.88627623624654,0.945,0.890131841789852,0.984684984312327,1.0491803278688525,0.9451828296445709,0.91015625,0.8851774530271398,2000.0,470880.0,15.0,1817.7333333333333,39.51575936376833,3334.4,1512.0126983593755,1.2666666666666668,1.0327955589886444,1.1333333333333335,0.5163977794943222,1.1333333333333335,0.5163977794943222,0.13333333333333333,0.5163977794943222,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.390625,4.764956732590994E-8,3000.0,0.9952618593697432,0.8883440278850068,0.95,0.9000719481972979,0.9957815701844263,1.0746887966804979,0.9505824923534519,0.9247104247104247,0.8958333333333333,3000.0,473552.0,15.0,2757.4666666666667,55.54774865782026,3510.933333333333,1614.2985857051117,1.4000000000000001,1.121223821162776,1.2,0.560611910581388,1.2,0.560611910581388,0.19999999999999998,0.560611910581388,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.5625,7.102101032311719E-8,4000.0,0.9918218863807736,0.8469130272578536,0.937,0.8743528172890526,0.9952618593697432,1.109704641350211,0.9382688645808844,0.8897338403041825,0.8683385579937305,4000.0,525624.0,15.0,3678.6,58.281092253712195,6953.066666666667,1769.4599445136064,3.933333333333333,1.6676187756655838,2.466666666666667,0.833809387832792,2.466666666666667,0.833809387832792,1.4666666666666666,0.8338093878327919,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,0.6875,8.954242932506735E-8,5000.0,0.994787812361245,0.8779095268211868,0.959,0.9179704693689728,0.9918218863807736,0.9880715705765407,0.9584493051291436,0.93158953722334,0.9155335805521219,5000.0,572752.0,15.0,4591.133333333333,59.71463886885752,10069.333333333334,2454.1652833693247,6.066666666666667,1.6676187756655838,3.5333333333333337,0.8338093878327919,3.5333333333333337,0.8338093878327919,2.1333333333333333,0.6399404734221844,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,0.796875,1.0653550917696623E-7,6000.0,0.9935157665675964,0.869348482255068,0.954,0.9079679728545533,0.994787812361245,0.9880715705765407,0.953480324123275,0.9275653923541247,0.9052848318462594,6000.0,600560.0,15.0,5529.266666666667,74.4786322824652,11907.200000000003,1578.5412434088812,7.3999999999999995,1.1212238211627763,4.2,0.560611910581388,4.2,0.560611910581388,2.5333333333333337,0.6399404734221843,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,0.890625,1.2142211845558553E-7,7000.0,0.9947324391288511,0.8575315467860916,0.953,0.9058433232899544,0.9935157665675964,0.949317738791423,0.9522588906219062,0.9322381930184805,0.903007075471698,7000.0,613800.0,15.0,6433.000000000001,75.23866787003303,12783.999999999998,2145.4749723878995,7.800000000000001,1.4735767952260144,4.3999999999999995,0.7367883976130073,4.3999999999999995,0.7367883976130073,2.6666666666666665,0.816496580927726,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,0.96875,1.3431899585864612E-7,8000.0,0.9965933166409862,0.8835969405443524,0.966,0.9318932085510079,0.9947324391288511,1.11864406779661,0.9666033487932395,0.9545454545454546,0.9300051466803911,8000.0,638112.0,15.0,7370.533333333334,82.72835639840153,14390.400000000001,3182.0384481829074,9.0,2.2677868380553634,5.0,1.1338934190276817,5.0,1.1338934190276817,2.9999999999999996,0.8451542547285167,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,1.0625,1.5025411913585334E-7,9000.0,0.9970474212945737,0.8984501142389024,0.963,0.925958536780597,0.9965933166409862,0.9723865877712031,0.9627157716817466,0.949290060851927,0.9240419708029196,9000.0,657032.0,15.0,8283.266666666666,89.17115698529003,15640.533333333335,2911.3821427205976,9.933333333333334,2.1201976547572388,5.466666666666667,1.0600988273786194,5.466666666666667,1.0600988273786194,3.2,0.7745966692414834,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,1.15625,1.6705304410101642E-7,10000.0,0.9969479877919512,0.8945393119909262,0.967,0.9340031678479432,0.9970474212945737,1.0040080160320641,0.9669393672236949,0.9540918163672655,0.9323493234932348,10000.0,692648.0,15.0,9256.600000000002,95.45066040331287,17995.2,3332.665411177237,11.666666666666666,2.225394561056748,6.333333333333333,1.112697280528374,6.333333333333333,1.112697280528374,3.5333333333333337,0.6399404734221842,0.0,0.0,0.0,0.0,1.0,0.0
11000.0,1.265625,1.8772746746738754E-7,11000.0,0.9936639746558986,0.866729493524077,0.957,0.9140075673340745,0.9969479877919512,0.9960079840319361,0.9567714782781971,0.9799599198396793,0.9118524040253447,11000.0,730664.0,15.0,10188.266666666668,91.64642200689907,20508.8,1912.9054640221284,13.4,1.5491933384829666,7.2,0.7745966692414833,7.2,0.7745966692414833,4.066666666666666,0.5936168397046638,0.0,0.0,0.0,0.0,1.0,0.0
12000.0,1.40625,2.1482022323956093E-7,12000.0,0.995995599559956,0.8963262827955446,0.968,0.9360063993600639,0.9936639746558986,0.9801980198019802,0.9680484036303025,0.9777777777777777,0.9342240493319629,12000.0,744720.0,15.0,11092.799999999997,72.59889806326301,21440.000000000004,2301.6853452571286,13.799999999999999,1.65615734242165,7.3999999999999995,0.828078671210825,7.3999999999999995,0.828078671210825,4.266666666666667,0.7037315505489968,0.0,0.0,0.0,0.0,1.0,0.0
13000.0,1.484375,2.301178432794081E-7,13000.0,0.995034728890596,0.8843170628268229,0.959,0.9180550669949793,0.995995599559956,0.968503937007874,0.9590346476267525,0.9878048780487805,0.9158110882956878,13000.0,756896.0,15.0,12013.266666666666,71.75500646213449,22244.266666666666,2081.102711361958,14.600000000000001,1.88224789622864,7.800000000000001,0.94112394811432,7.800000000000001,0.94112394811432,4.533333333333333,0.7432233529572064,0.0,0.0,0.0,0.0,1.0,0.0
14000.0,1.578125,2.4916746446655857E-7,14000.0,0.9958977443609023,0.89236653940378,0.958,0.9156880457693465,0.995034728890596,1.105263157894737,0.95718886658579,0.9714285714285714,0.913707073671852,14000.0,785448.0,15.0,12930.400000000001,81.60952325381061,24132.266666666666,3465.573864387226,15.799999999999999,2.4842360136324753,8.399999999999999,1.2421180068162376,8.399999999999999,1.2421180068162376,4.866666666666667,0.9154754164341269,0.0,0.0,0.0,0.0,1.0,0.0
15000.0,1.671875,2.6845573706345426E-7,15000.0,0.9951003359884026,0.8967889095942195,0.958,0.9160285502929003,0.9958977443609023,0.9342359767891683,0.9584790015372399,0.979296066252588,0.9138048980708714,15000.0,795288.0,15.0,13817.733333333334,89.29522996912013,24784.000000000004,3727.3279590459583,16.066666666666666,2.6040261866871424,8.533333333333331,1.3020130933435716,8.533333333333331,1.3020130933435716,4.933333333333334,0.9611501047232547,0.0,0.0,0.0,0.0,1.0,0.0
