learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.203125,4.132378510096007E-8,1000.0,0.9958386068344575,0.9540984087472401,0.987,0.9739756412001633,0.0,1.0746887966804979,0.9871529335948606,0.9826254826254827,0.9714912280701754,1000.0,786392.0,15.0,1091.3333333333333,37.735293571832436,2944.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.375,7.629006480177243E-8,2000.0,0.9999559992959888,0.9622831424494299,0.994,0.9879992319508448,0.9958386068344575,0.9920318725099602,0.9939576486092935,0.9879518072289156,0.9874213836477987,2000.0,786392.0,15.0,2255.266666666667,50.31680586425338,2944.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.5,1.0172008640236324E-7,3000.0,0.9999719712986098,0.967662636174133,0.992,0.9839918038035474,0.9999559992959888,1.0661157024793388,0.9922177805456863,0.9844961240310077,0.983402489626556,3000.0,786392.0,15.0,3288.066666666666,65.12127879872241,2944.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.65625,1.370107444624106E-7,4000.0,0.999588,0.9252785255884771,0.985,0.97,0.9999719712986098,1.0,0.9848857801796105,0.97,0.9691358024691358,4000.0,873056.0,15.0,4384.866666666667,63.541737314558645,8672.0,1646.4986226188332,5.133333333333334,1.1872336794093274,3.066666666666667,0.5936168397046637,3.066666666666667,0.5936168397046637,1.8666666666666665,0.3518657752744984,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,0.78125,1.6636991252501804E-7,5000.0,0.9993839605734767,0.9392103863904703,0.993,0.985999775996416,0.999588,1.0161290322580645,0.9930191889258801,0.9900793650793651,0.9855072463768115,5000.0,907896.0,15.0,5458.933333333333,67.87958526124117,10975.466666666665,1892.9341497363546,6.733333333333333,1.2798809468443688,3.8666666666666667,0.6399404734221844,3.8666666666666667,0.6399404734221844,2.266666666666667,0.4577377082170634,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,0.921875,2.0001015703504283E-7,6000.0,0.9997599385442674,0.9514208717426929,0.991,0.9819994239815674,0.9993839605734767,1.032520325203252,0.9910859984748203,0.984251968503937,0.9814241486068112,6000.0,924696.0,15.0,6556.866666666667,82.82068984659973,12087.466666666667,2219.678157708798,7.4,1.5491933384829668,4.199999999999999,0.7745966692414835,4.199999999999999,0.7745966692414835,2.5333333333333328,0.6399404734221845,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,1.015625,2.2288033505901693E-7,7000.0,0.9999639825675627,0.9534391671120442,0.992,0.9839978877211791,0.9997599385442674,1.0449897750511248,0.9921413320190764,0.9843444227005871,0.9833926453143534,7000.0,942976.0,15.0,7666.533333333333,86.15589414101684,13296.533333333335,3024.3650069457713,8.2,2.11119465164699,4.6,1.0555973258234952,4.6,1.0555973258234952,2.933333333333333,0.7988086367179803,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,1.140625,2.539642607896692E-7,8000.0,0.9996798155737705,0.9463452055427242,0.989,0.977977801624037,0.9999639825675627,0.953125,0.9887340869893129,0.9795081967213115,0.9772668561095325,8000.0,961232.0,15.0,8773.333333333332,94.47801457532456,14504.0,2893.9866719013853,9.0,1.9999999999999998,5.0,0.9999999999999999,5.0,0.9999999999999999,3.2,0.8618916073713346,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,1.265625,2.8629305436172417E-7,9000.0,0.999119996479986,0.9423930776721293,0.992,0.9839996799935998,0.9996798155737705,0.9960079840319361,0.9919838386424169,0.9879759519038076,0.9834938101788171,9000.0,999728.0,15.0,9816.933333333334,96.03531096623233,17048.000000000004,1774.2050131175451,10.866666666666667,1.1872336794093272,5.933333333333334,0.5936168397046636,5.933333333333334,0.5936168397046636,3.8666666666666663,0.5163977794943223,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,1.4375,3.3165043633845115E-7,10000.0,0.9998999803961577,0.9494602523703075,0.996,0.99199798349184,0.999119996479986,0.9723865877712031,0.9959690874052874,0.9939148073022313,0.9917576756645374,10000.0,1020088.0,15.0,10870.866666666667,104.54313304405376,18393.6,2100.8541392218826,11.933333333333332,1.6676187756655843,6.466666666666666,0.8338093878327921,6.466666666666666,0.8338093878327921,4.133333333333333,0.5163977794943223,0.0,0.0,0.0,0.0,1.0,0.0
11000.0,1.578125,3.6980643118214276E-7,11000.0,0.9993159562211982,0.9579398418855175,0.995,0.9899998399974399,0.9998999803961577,1.0161290322580645,0.9950192782329895,0.9920634920634921,0.9896674807439414,11000.0,1048824.0,15.0,11936.066666666666,97.25038866368675,20293.333333333336,2520.1245623031828,13.266666666666666,1.6676187756655838,7.133333333333333,0.8338093878327919,7.133333333333333,0.8338093878327919,4.466666666666667,0.5163977794943221,0.0,0.0,0.0,0.0,1.0,0.0
12000.0,1.75,4.169509176992708E-7,12000.0,0.9999479947994799,0.9679501274717994,0.992,0.9839958389181187,0.9993159562211982,0.9801980198019802,0.9918862756578417,0.9838383838383838,0.9835023199862519,12000.0,1060280.0,15.0,13019.866666666667,75.46888352793077,21051.2,1458.2613522371666,13.666666666666668,0.9759000729485332,7.333333333333334,0.4879500364742666,7.333333333333334,0.4879500364742666,4.6,0.50709255283711,0.0,0.0,0.0,0.0,1.0,0.0
13000.0,1.875,4.517947996242179E-7,13000.0,0.9998559025901509,0.9592928123124215,0.995,0.9899947972945932,0.9999479947994799,1.053388090349076,0.9950705260321008,0.9922027290448343,0.9896874504204347,13000.0,1077504.0,15.0,14054.2,67.12589451385888,22189.866666666665,1523.080987747564,14.466666666666665,1.1872336794093274,7.7333333333333325,0.5936168397046637,7.7333333333333325,0.5936168397046637,4.933333333333334,0.5936168397046637,0.0,0.0,0.0,0.0,1.0,0.0
