learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes),ensemble size,size of class 0,size of class 1,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
99000.0,3.640625,2.731954252036908E-7,99000.0,0.6680732159826237,0.23088807661836738,0.886,0.36098654708520145,0.6222187564982324,0.10864745011086474,0.6332563624045285,0.42857142857142855,-0.14811800610376355,99000.0,450960.0,15.0,0.9491860885610779,0.05081391143892203,19066.733333333334,88.4674812464741,23440.0,2710.8012521340306,15.0,1.8516401995451026,8.0,0.9258200997725514,8.0,0.9258200997725514,4.4,0.7367883976130073,0.0,0.0,0.0,0.0,1.0,0.0
100000.0,3.6875,2.7866403494651104E-7,100000.0,0.6508510178234949,0.18710601857632983,0.879,0.29470739100023335,0.6680732159826237,0.122334455667789,0.543895808554094,0.3119266055045872,-0.21742630043263933,100000.0,450960.0,15.0,0.9380509466782192,0.06194905332178073,19272.6,87.3448011372986,23440.0,2710.8012521340306,15.0,1.8516401995451026,8.0,0.9258200997725514,8.0,0.9258200997725514,4.4,0.7367883976130073,0.0,0.0,0.0,0.0,1.0,0.0
101000.0,3.75,2.859555146036047E-7,101000.0,0.6838328408611228,0.21284349264248692,0.868,0.2977154470679622,0.6508510178234949,0.11482720178372352,0.5915544625344016,0.3786407766990291,-0.327623979286995,101000.0,450960.0,15.0,0.990550543378127,0.009449456621872944,19471.26666666667,87.47200912836247,23440.0,2710.8012521340306,15.0,1.8516401995451026,8.0,0.9258200997725514,8.0,0.9258200997725514,4.4,0.7367883976130073,0.0,0.0,0.0,0.0,1.0,0.0
102000.0,3.8125,2.932468649103408E-7,102000.0,0.6019339420037666,0.1885188465292096,0.877,0.30746362776451464,0.6838328408611228,0.11234705228031146,0.585059414642735,0.36633663366336633,-0.2369121561668143,102000.0,450952.0,15.0,0.8713734835786974,0.12862651642130266,19660.733333333334,86.18623246590302,23438.933333333334,2710.8044000329674,15.133333333333335,1.9223002094465098,8.066666666666666,0.9611501047232548,8.066666666666666,0.9611501047232548,4.466666666666667,0.7432233529572064,0.0,0.0,0.0,0.0,1.0,0.0
103000.0,3.84375,2.969142062486044E-7,103000.0,0.5744808706683582,0.182858101601906,0.854,0.28817294472126603,0.6019339420037666,0.13507377979568672,0.5767441790697867,0.36134453781512604,-0.4654063535373223,103000.0,453632.0,15.0,0.8556847777110946,0.1443152222889053,19892.46666666666,88.72015930253247,23616.53333333333,2795.6937770861273,15.133333333333335,1.9223002094465098,8.066666666666666,0.9611501047232548,8.066666666666666,0.9611501047232548,4.466666666666667,0.7432233529572064,0.0,0.0,0.0,0.0,1.0,0.0
104000.0,3.84375,2.969142062486044E-7,104000.0,0.6429315628192033,0.19447850767911987,0.874,0.34606601619265087,0.5744808706683582,0.12359550561797752,0.6172941713425151,0.4090909090909091,-0.26340146548399607,104000.0,453632.0,15.0,0.657726182146412,0.342273817853588,20103.266666666666,90.16529793873552,23616.53333333333,2795.6937770861273,15.133333333333335,1.9223002094465098,8.066666666666666,0.9611501047232548,8.066666666666666,0.9611501047232548,4.466666666666667,0.7432233529572064,0.0,0.0,0.0,0.0,1.0,0.0
105000.0,3.90625,3.0425341618764717E-7,105000.0,0.6722730319862096,0.19953970278502273,0.851,0.2446670451780354,0.6429315628192033,0.1013215859030837,0.5926430787655057,0.391304347826087,-0.4951261467889906,105000.0,453912.0,15.0,0.8431222277030891,0.15687777229691086,20282.6,88.40879077170035,23635.200000000004,2814.2475066296906,15.133333333333335,1.9223002094465098,8.066666666666666,0.9611501047232548,8.066666666666666,0.9611501047232548,4.466666666666667,0.7432233529572064,0.0,0.0,0.0,0.0,1.0,0.0
106000.0,3.96875,3.115926261266899E-7,106000.0,0.6900666632741337,0.21582025699956542,0.886,0.33764060611694735,0.6722730319862096,0.09409190371991247,0.6402762621900605,0.4418604651162791,-0.1454028436018962,106000.0,453912.0,15.0,0.9108198230455342,0.08918017695446587,20447.333333333332,89.9060356043755,23635.200000000004,2814.2475066296906,15.133333333333335,1.9223002094465098,8.066666666666666,0.9611501047232548,8.066666666666666,0.9611501047232548,4.466666666666667,0.7432233529572064,0.0,0.0,0.0,0.0,1.0,0.0
107000.0,4.03125,3.1893183606573267E-7,107000.0,0.660920763282968,0.19424696290637455,0.868,0.3258495827417494,0.6900666632741337,0.12485939257592801,0.6061464614825888,0.3963963963963964,-0.32482881530813185,107000.0,453912.0,15.0,0.7878965086964007,0.21210349130359912,20655.999999999996,92.01164522571555,23635.200000000004,2814.2475066296906,15.133333333333335,1.9223002094465098,8.066666666666666,0.9611501047232548,8.066666666666666,0.9611501047232548,4.466666666666667,0.7432233529572064,0.0,0.0,0.0,0.0,1.0,0.0
108000.0,4.078125,3.2446525033770327E-7,108000.0,0.5702488699430596,0.16620700814292189,0.843,0.24349016055355283,0.660920763282968,0.122334455667789,0.5682091551203319,0.3577981651376147,-0.5743732590529244,108000.0,456304.0,15.0,0.9531664388879586,0.04683356111204127,20871.000000000004,96.23037833390039,23793.06666666667,2690.219944982371,15.266666666666667,1.8309508328682538,8.133333333333333,0.9154754164341269,8.133333333333333,0.9154754164341269,4.466666666666667,0.7432233529572064,0.0,0.0,0.0,0.0,1.0,0.0
