learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
1000.0,0.40625,9.581582465519507E-8,1000.0,0.9609841864554007,0.7865629941678494,0.895,0.6025738077214232,0.0,0.11982082866741321,0.9161220153714096,0.9439252336448598,0.01869158878504675,1000.0,911688.0
2000.0,0.765625,2.0038763371606667E-7,2000.0,0.9947191011235955,0.8941875540872448,0.959,0.8162259076647241,0.9609841864554007,0.12359550561797752,0.964984506112815,0.9727272727272728,0.6221198156682026,2000.0,1124784.0
3000.0,0.96875,2.6207756794368226E-7,3000.0,0.9935404316937418,0.8804774741420764,0.962,0.8108624671497967,0.9947191011235955,0.10864745011086474,0.960743561685882,0.9591836734693877,0.6380952380952377,3000.0,1173960.0
4000.0,1.21875,3.418500030723711E-7,4000.0,0.9887076011763352,0.83579155833056,0.937,0.7364546032595967,0.9935404316937418,0.11982082866741321,0.960142792700029,0.9906542056074766,0.4028436018957353,4000.0,1233432.0
5000.0,1.375,3.931222211879989E-7,5000.0,0.9921553056318682,0.8613984672557586,0.948,0.7666068222621184,0.9887076011763352,0.11607142857142858,0.9581460589034991,0.9711538461538461,0.5057034220532313,5000.0,1268424.0
6000.0,1.53125,4.4532640863003007E-7,6000.0,0.9887818076794455,0.862411526625329,0.945,0.7679677348588397,0.9921553056318682,0.12485939257592801,0.9609571396404867,0.9819819819819819,0.48194662480376704,6000.0,1291480.0
7000.0,1.765625,5.273419729847875E-7,7000.0,0.9869491954757211,0.8561856855833023,0.949,0.7655258657152837,0.9887818076794455,0.11234705228031146,0.9583789917059435,0.9702970297029703,0.5162601626016255,7000.0,1352656.0
8000.0,1.90625,5.780257116485801E-7,8000.0,0.9937520277129491,0.8935765940493391,0.957,0.8060931834989806,0.9869491954757211,0.11982082866741321,0.9676021587862064,0.9813084112149533,0.5928994082840232,8000.0,1393184.0
9000.0,2.125,6.612580748171442E-7,9000.0,0.9902078892904581,0.8547241388894099,0.941,0.7513150795791743,0.9937520277129491,0.122334455667789,0.9585677492286626,0.981651376146789,0.44339622641509374,9000.0,1470776.0
10000.0,2.296875,7.286974384138981E-7,10000.0,0.9932598376634104,0.876808842508528,0.947,0.763278723670341,0.9902078892904581,0.11234705228031146,0.9700750518537952,1.0,0.49763033175355426,10000.0,1516712.0
11000.0,2.484375,8.048509092380603E-7,11000.0,0.9823181692477876,0.8544128586665186,0.942,0.7309633367967936,0.9932598376634104,0.10619469026548672,0.9538399048893331,0.96875,0.4456993918331881,11000.0,1569968.0
