learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
1000.0,0.453125,1.099474482341773E-7,1000.0,0.6471046683812641,0.24940869369557114,0.713,0.015653510035532548,0.0,0.013171225937183385,0.5749830994456427,0.46153846153846156,-21.07692307692306,1000.0,937928.0
2000.0,0.71875,1.9312241218156285E-7,2000.0,0.9449344758064516,0.6474669524914918,0.908,0.11904397119656812,0.6471046683812641,0.008064516129032258,0.8914779093747786,0.875,-7.761904761904797,2000.0,1210392.0
3000.0,0.9375,2.67390795569453E-7,3000.0,0.9689427065814553,0.6964010898706834,0.921,0.15464623550057707,0.9449344758064516,0.009081735620585268,0.9049452406375361,0.8888888888888888,-6.899999999999989,3000.0,1312376.0
4000.0,1.140625,3.415238138081299E-7,4000.0,0.9699323838296648,0.6928785970270828,0.924,0.1250892178758092,0.9689427065814553,0.007049345417925478,0.890170753648818,0.8571428571428571,-7.216216216216229,4000.0,1410752.0
5000.0,1.328125,4.156415687046118E-7,5000.0,0.9522370881887499,0.6147491429899953,0.907,0.08514991736837962,0.9699323838296648,0.007049345417925478,0.8054982972257291,0.7142857142857143,-9.56818181818178,5000.0,1528000.0
6000.0,1.53125,5.021743709221483E-7,6000.0,0.9683794466403162,0.693511623808073,0.916,0.19160812241362798,0.9522370881887499,0.011122345803842264,0.9565906768061652,1.0,-8.16363636363637,6000.0,1646720.0
7000.0,1.71875,5.857648405556878E-7,7000.0,0.9795941249018948,0.7177714845839728,0.904,0.14369815359914426,0.9683794466403162,0.009081735620585268,0.9503305495354887,1.0,-9.500000000000025,7000.0,1723288.0
8000.0,1.90625,6.747115791464847E-7,8000.0,0.9745725876557519,0.7053560978447586,0.912,0.22223007848405615,0.9795941249018948,0.014198782961460446,0.9543324929495964,1.0,-8.025641025640988,8000.0,1833712.0
9000.0,2.078125,7.614106935862867E-7,9000.0,0.9689944943494639,0.7068439248856087,0.92,0.2264851485148524,0.9745725876557519,0.014198782961460446,0.9242146415006551,0.9285714285714286,-6.826086956521719,9000.0,1949864.0
10000.0,2.25,8.497051829989587E-7,10000.0,0.971495640509725,0.6965434011630445,0.925,0.12819082159297018,0.9689944943494639,0.006036217303822937,0.9615338182831705,1.0,-6.653061224489767,10000.0,1985744.0
11000.0,2.46875,9.700149207168986E-7,11000.0,0.9702178509054141,0.697424418240368,0.916,0.17609902505051325,0.971495640509725,0.011122345803842264,0.9125771924003724,0.9090909090909091,-7.477064220183518,11000.0,2125960.0
12000.0,2.640625,1.067809094416185E-6,12000.0,0.9916690814256737,0.7619554004089106,0.925,0.2537907430254316,0.9702178509054141,0.014198782961460446,0.961215423970033,1.0,-6.3170731707317165,12000.0,2199392.0
13000.0,2.84375,1.190267050535315E-6,13000.0,0.9849319037960012,0.7707860337524935,0.918,0.2358729685403311,0.9916690814256737,0.014198782961460446,0.9575153783606613,1.0,-6.781021897810247,13000.0,2330376.0
14000.0,3.046875,1.3185717721676664E-6,14000.0,0.9761663286004056,0.7305510237738806,0.921,0.243266025518219,0.9849319037960012,0.014198782961460446,0.9591028600447632,1.0,-6.324503311258273,14000.0,2441640.0
15000.0,3.234375,1.444507539013608E-6,15000.0,0.9726693494299128,0.7179462173458502,0.914,0.11245046235138725,0.9761663286004056,0.006036217303822937,0.9557619396648264,1.0,-7.21656050955417,15000.0,2596272.0
