Experiment HNOB NOLOB NOOB NOOBExtendsOOB NOOBWithWindow1000 NULOB NUOB NUOBExtendsUOB NUOBExtendsUOBWithPsiCoeff NUOOB OB OOB UOB
Borderline60 0.9736244279848889 0.9659025032644286 0.9633446978518337 0.9645731343235808 0.9623294444418342 0.9738638584641395 0.9738706237684639 0.9735306631779614 0.9734104704567431 0.9660761162881383 0.9727947837180033 0.9726091812876535 0.9718008150880166
Borderline60-post-drift 0.9669660250011315 0.9675100683854481 0.9668704822250624 0.9667312516210694 0.9659833777350251 0.9670450426828121 0.9668240515138783 0.9662651499317303 0.9652682936799094 0.9667871470334803 0.9671275354288644 0.9675139963971401 0.9664765285868162
Borderline80 0.9717915988334882 0.9652719633166988 0.9618699557909585 0.9642545064993512 0.9606807336305184 0.9719902182779374 0.9720485838538282 0.971376986154422 0.9712905577196221 0.9638909031743793 0.9712091336217955 0.971021223959579 0.9703355512547767
Borderline80-post-drift 0.9641799426103326 0.9659436280322719 0.9646287523977076 0.9658726949893557 0.9650895725091527 0.9634672637102563 0.9631090206256648 0.9631681736376487 0.9634143635460193 0.9655589534297832 0.9649661997295013 0.9645329060677216 0.9643691328773335
Im1 0.9908802521627901 0.9930131955570843 0.9908362193703595 0.9928475539156626 0.9923540968722483 0.9935606949036684 0.9931193057632973 0.9926246289321062 0.9925716935006801 0.9910540506996945 0.9942189921385298 0.9939549231346753 0.9937337142635556
Im1+Borderline100 0.9618662623154813 0.9083488023530846 0.9363084208750486 0.9540531149310866 0.9397972034596271 0.9160041805838346 0.9687454289914931 0.9690802703169349 0.9692959798567473 0.9456728701355123 0.9022946721411939 0.9425052090941343 0.9650245297664302
Im1+Borderline100-post-drift 0.9269667495513687 0.582484769528726 0.8269305249695559 0.9111632241528462 0.8325674887520371 0.018558308267505607 0.9347385477586369 0.9346476390914659 0.9342927139593745 0.8439113306893401 0.002041241452319315 0.7996328851907247 0.9358725233423364
Im1+Borderline20 0.9612336374568693 0.9460364566073153 0.9592722220935255 0.9558109059380192 0.9593796681908607 0.9528950642714914 0.9685229889785415 0.9696251090120203 0.9717479444034332 0.9618513801375259 0.9479164614974974 0.9545344479200233 0.9620699108939319
Im1+Borderline20+Rare20 0.9156981325593836 0.8897066065491532 0.9165972480440413 0.8997910761800902 0.9139394925964288 0.893838033616576 0.9134661538221097 0.9101846791913697 0.9113125286762808 0.9185168436678776 0.8891730013433744 0.9002780279445335 0.9040335318722893
Im1+Borderline20+Rare20-post-drif 0.8399305077869538 0.7408662779483356 0.8291781066562351 0.8162912141801333 0.8302475209781075 0.6918778088114391 0.8388449150648013 0.8363569751500299 0.8375923366779716 0.8351906700817142 0.6836266623591526 0.7892522648289618 0.8373979250856839
Im1+Borderline20-post-drift 0.9372442516307765 0.8730826491075299 0.9152136754366872 0.9138400373656311 0.9205720448988883 0.8211646245416843 0.9451825134787897 0.9437508386175817 0.9441215335680714 0.9223181528308193 0.8178238939183625 0.8938740735885947 0.9442078409586813
Im1+Borderline40 0.9580971668167649 0.9110741577603656 0.9489259471174072 0.9494566665452849 0.946794263525123 0.9217414789491347 0.9645322945384872 0.9647679780871623 0.9667545364234352 0.9520341801273815 0.9084202975190128 0.9390709815712642 0.9572067698706822
Im1+Borderline40+Rare40 0.8478484854725202 0.75135190007268 0.8508095036047029 0.8255906746243626 0.8563823141902165 0.7638450296358837 0.830422649044054 0.8179018699057736 0.8193512943492461 0.8576595965038795 0.7450390301043643 0.7956861069158435 0.8095044493051708
Im1+Borderline40+Rare40-post-drif 0.7068776977016985 0.4152431482713703 0.6895510322361348 0.6470601029172548 0.7080817135048233 0.06649712835887911 0.7014456939767812 0.6959722736732288 0.6968197207578366 0.7042631114159709 0.020320233875681857 0.5185753257177691 0.6981874214248012
Im1+Borderline40-post-drift 0.9380544111283181 0.7975856494759135 0.8808803230630694 0.9103997395202501 0.891406298945128 0.7367925169255617 0.9495136231504532 0.948529021628291 0.948788989319635 0.8931882651335502 0.7239709186904828 0.8352180656000062 0.9477967846084286
Im1+Borderline60 0.9568416512195212 0.888748945025733 0.9417102266049815 0.9497471121973698 0.9398604349434314 0.8968489466131296 0.9640527165082142 0.9644869134087354 0.9656240574874032 0.9486470510861291 0.8661521921612916 0.9347524223028338 0.9569178502376608
Im1+Borderline60-post-drift 0.935608926028713 0.693719729436287 0.8630186629565803 0.8913866173874269 0.8653645623918442 0.5420993857085198 0.9488897633155605 0.9495996549684346 0.9498236515699893 0.863335955023508 0.46549618035471246 0.7692038179853402 0.949096802321063
Im1+Borderline80 0.9569814700965289 0.8907527859396468 0.9335606246571814 0.9554049693924163 0.9340163473241645 0.8990349483197625 0.966123643275042 0.9657205239554426 0.9664273799315793 0.9455847651630074 0.8614198123111304 0.9353689605485797 0.9611033441635687
Im1+Borderline80-post-drift 0.9268047691430406 0.6403506641879189 0.8523502611325868 0.8941972989622232 0.8601443628771723 0.04332460737999181 0.9413707307792797 0.9406683607530885 0.9406423058461703 0.8639031179102655 0.004532071225947072 0.7821446530937451 0.9412248030139293
Im1+Rare100 0.7786650113710367 0.43703344618598744 0.7711193469086254 0.6095865098451139 0.7753585900130523 0.36543442631024 0.6821703302206547 0.655947600068263 0.6822672905581105 0.7681628457248908 0.35367689300268934 0.4055126064341431 0.5987455522838249
Im1+Rare100-post-drift 0.6696848600949131 0.021781842481630488 0.679609323547797 0.23935133608379178 0.6870360390239122 0.0 0.5110741604573633 0.5009536004229116 0.5002231507391312 0.6884572111282421 0.0 0.05516494490265316 0.5064153682180412
Im1+Rare20 0.9475933089812864 0.9321790655843781 0.9513270321632982 0.9367433578962276 0.9495604670265734 0.9330934993603602 0.9334094792285206 0.9335239812481686 0.9333753137239921 0.9505673167058901 0.9333043158475641 0.9343702691203174 0.9339908773126081
Im1+Rare20-post-drift 0.8833015920262384 0.8364201281614052 0.8888577679742875 0.8754231150053642 0.8946818994877784 0.8048763537369068 0.8448503537454125 0.8431837982017595 0.8425643026627836 0.8906363013423401 0.7881288680720331 0.8640779729626229 0.8440931919979758
Im1+Rare40 0.9131892996967735 0.8720120737555773 0.9175919337439886 0.8845213990598658 0.9178506242254049 0.8718583279261418 0.8721075453382788 0.8720061703873146 0.8716555179849693 0.9168033300530307 0.8726479398633004 0.8725852630040255 0.8727583629271148
Im1+Rare40-post-drift 0.820964937748414 0.7117372031623028 0.8263492181485383 0.7720188834041213 0.828843900097321 0.6502164580615927 0.7180520311948616 0.7153149257617448 0.7142742414616225 0.8289402132301226 0.6316579792153657 0.7510286610376248 0.7177828268132441
Im1+Rare60 0.875885087638899 0.7895951351118815 0.8804474615008304 0.8176724234791232 0.8842284235028869 0.7881318587986951 0.7885570643588822 0.787731729127183 0.788187205022858 0.8787755406296924 0.7880589027996581 0.791552070760902 0.7883509382390196
Im1+Rare60-post-drift 0.748557207743948 0.524031376293207 0.7510807444347446 0.6329021426091284 0.76489266134403 0.45303959897357166 0.6121149478938187 0.6113208704841692 0.6094319247936676 0.759618739746354 0.44524240531532366 0.5640663788179423 0.6123886499366324
Im1+Rare80 0.8332610208381077 0.6618777905481817 0.8330193341438856 0.7240377538972561 0.8404946432238353 0.6579546669767206 0.6611788386477971 0.6606926901410773 0.661052359160466 0.8271378465853431 0.6578700811271784 0.6648707222897303 0.6594157674538407
Im1+Rare80-post-drift 0.686239573277132 0.30585191122002353 0.6963321834830255 0.48977907248624425 0.6988615137582118 0.13423146733929525 0.5113496600720748 0.5138503916849603 0.5147297163247893 0.6905781579469503 0.13343509088300481 0.33151616003690215 0.5161192355405906
Im10 0.9918785592088384 0.9908360301659281 0.9918055446545989 0.9916789610826191 0.991784625726055 0.9919286892159477 0.992154175165343 0.9919673279663737 0.9917363080112125 0.9921211888787379 0.9921624339358199 0.992428908561278 0.9926028330993997
Im10+Borderline100 0.9700023559754718 0.9583175260559165 0.9629730578215039 0.9635805042124064 0.9631026109511716 0.9642949765821497 0.96937488990515 0.9693964921815251 0.9692401608209241 0.9644280653307048 0.9527278010518953 0.967518494759324 0.9668565474207529
Im10+Borderline100-post-drift 0.9644180408509212 0.9582622361344818 0.9643110750327026 0.9652119555905334 0.9643134782556356 0.9472248188877732 0.952734167820206 0.9528457103637846 0.9513170511757313 0.9621876147104353 0.9238280510411998 0.9625150317649077 0.9543271529297007
Im10+Borderline20 0.9773978750794018 0.9575598650467105 0.9766286661783069 0.975752517403029 0.9762770158456269 0.9667778196663873 0.9773072266046716 0.9768011294404547 0.9773828319754645 0.9778272921142371 0.9532546945743527 0.973156212304924 0.9728373370757332
Im10+Borderline20+Rare20 0.9331641026493225 0.8920100606881899 0.9328581812150939 0.922218118640707 0.9323912645558241 0.9026995211603857 0.913015310942927 0.9115673962906434 0.9127507088165765 0.9346247592938688 0.8887056429058346 0.9096272958038244 0.9057042148270225
Im10+Borderline20+Rare20-post-drif 0.8997396434294391 0.8412033515225782 0.899737664916631 0.8866332098948019 0.8999024107021735 0.8368697018563533 0.8655302282566748 0.864844977745453 0.8651774298929404 0.8990925459211045 0.7999391346931521 0.8655458780274095 0.8649734441007385
Im10+Borderline20-post-drift 0.9686033080949507 0.9434352857939942 0.9691613078123418 0.9699842577936287 0.9693949531235252 0.9372921750669309 0.9642760604339418 0.9638546072143118 0.9642759926929543 0.9683886753534009 0.9130769604852162 0.9652035784217354 0.9632230172339206
Im10+Borderline40 0.9743755729535606 0.95385542564601 0.9726402529047928 0.971344647906005 0.9724298771650716 0.9612276944595046 0.9730211121634734 0.9726466910828384 0.9731906447255383 0.9735532619711001 0.9376538818834568 0.9713929182055473 0.9686326307745968
Im10+Borderline40+Rare40 0.8867046588392032 0.8115539671593295 0.8831682932337008 0.8766794826631097 0.8833441608891873 0.8127240327630564 0.8386304478479206 0.8358746756769009 0.8389311134707127 0.8698607725607478 0.7832496069103524 0.8333963974090315 0.8285043465442967
Im10+Borderline40+Rare40-post-drif 0.8310522080897057 0.7366421534214909 0.8300761550185543 0.8266595468482681 0.8265300028472192 0.6934318612657205 0.7435615041151796 0.7438464205223653 0.7421639716599843 0.8192520353431308 0.636404091073693 0.7499942141970409 0.7474351146723863
Im10+Borderline40-post-drift 0.9672503491437087 0.957623347492937 0.9674519427313116 0.9685308777213852 0.9671652081064663 0.933552866740327 0.9653172846228599 0.9652874663791919 0.9650978219534787 0.9664564777606621 0.8911044130988179 0.9623341914915129 0.964124194699371
Im10+Borderline60 0.9715540653115794 0.9550615582504828 0.9694166693655714 0.9681151292526434 0.9689610191766733 0.9601614415593854 0.9712509561575579 0.9710306881134578 0.971616586640915 0.9714935616966284 0.9362101441242838 0.9690029132120879 0.9677107967787397
Im10+Borderline60-post-drift 0.9649291290983569 0.9583177319934353 0.9647219425717999 0.9662152866975893 0.9645902819771922 0.938932551990215 0.9615412764947799 0.9603760983123317 0.9621437641093477 0.9642839919319453 0.895892308597372 0.9642278280350556 0.96220152976148
Im10+Borderline80 0.9708555467869568 0.9573829094324604 0.967268126576813 0.9662240045862334 0.9669255657584707 0.9630739046414122 0.9707804765320499 0.9702875572272767 0.970378367529973 0.9685548655158499 0.9459377029832227 0.9685653281850071 0.9680029687176211
Im10+Borderline80-post-drift 0.9644377370599063 0.9587407413481102 0.9643474717880318 0.9655256370202122 0.964885650261088 0.9431125961071496 0.9557439060491069 0.9562706735821312 0.9555500459143228 0.9635885745171758 0.9116854103170094 0.9636106414185127 0.9577074260928988
Im10+Rare100 0.6831614133675932 0.5037950770627159 0.6095075815035073 0.7203570761128057 0.6030123141311681 0.38588713595218593 0.6750527070185462 0.6752583142530334 0.674407329718257 0.5560391773784856 0.364646971334348 0.5069608980405275 0.6675869132780842
Im10+Rare100-post-drift 0.479848194899886 0.05050682362610852 0.38910770981513343 0.5904827249079025 0.40308012103667096 0.0010121868360191192 0.467591557389691 0.43607816953896866 0.3673460334357776 0.31822734877765435 0.001222636780263163 0.14679912439345372 0.5427980193381149
Im10+Rare20 0.9507739854596708 0.9352685869532982 0.9510870332585181 0.9434816143645374 0.951142205664991 0.9357013039259265 0.9352301744414901 0.9351115236348622 0.9349154980948242 0.9524395540315196 0.9357355303806139 0.935972383102187 0.9356323266286333
Im10+Rare20-post-drift 0.9193912328676623 0.8700680828792905 0.9194655930606976 0.9041108779874161 0.9203571675667949 0.8829161879776156 0.8803547125858223 0.8809303051725523 0.8798663311209391 0.9197067743528631 0.8785872477886905 0.8850218477521916 0.8817419022703079
Im10+Rare40 0.9189249319867671 0.8672092238274335 0.9189807777044023 0.9068399909331403 0.9200949005431682 0.8674976300676569 0.8673263417536902 0.8671146979019073 0.8669823137858893 0.9155058996619148 0.8675777293308449 0.8680458746375755 0.8673964265852832
Im10+Rare40-post-drift 0.8701643026615864 0.7504837036400472 0.87018250423634 0.8489974122754278 0.8721122909575051 0.7551346074100863 0.7637013648205198 0.7631236165079776 0.7623162346176349 0.8560890968122057 0.7515854082271725 0.7720757719674414 0.7647905213881862
Im10+Rare60 0.8428224692790025 0.7824010409625675 0.8429475544759656 0.8682411679949893 0.8463821488396942 0.7817622259062301 0.7822102097530093 0.7820509937665732 0.782033929603346 0.8183004014492614 0.781732896904045 0.7828773933912234 0.7820680630578307
Im10+Rare60-post-drift 0.7431840126283 0.5966512201926559 0.7423501278751821 0.7984611083770483 0.7364554754386521 0.6137757419456685 0.6304849240534763 0.6303390223919066 0.6322643434699369 0.6775569732402157 0.6013974002193991 0.633458542713477 0.631788683218485
Im10+Rare80 0.7304565150721046 0.6729074459551728 0.7220912061662195 0.8170197996367813 0.723954363684647 0.6664524671583559 0.6832899193619913 0.6793139771041851 0.6874926948127137 0.6750515551122703 0.6661846690679164 0.6732931237747115 0.6713530877948705
Im10+Rare80-post-drift 0.5873583988769012 0.3859917745881241 0.5498762231802827 0.7179414342338951 0.5455651190963458 0.4003387145329869 0.5705499543035153 0.5682964194926883 0.572610734603231 0.43553210864386943 0.39190842955586647 0.44955802141265094 0.5468332554955523
Im2 0.9917474040925898 0.9916106118825748 0.9912314663667219 0.9920325286194377 0.9916925526318964 0.9922132330592527 0.9931045573533869 0.993103897842633 0.9925725180299051 0.9915188674324746 0.9923750480237675 0.9925341362489409 0.9935430676365015
Im20 0.9924251919241155 0.991921377839242 0.9923767529810261 0.9923283655359988 0.9922798036076043 0.9921847692980005 0.992169768287396 0.9919794652996013 0.9912386634966672 0.9926472010508476 0.9924488791863006 0.9928765219271846 0.9925850886274188
Im3 0.9919166193767055 0.9913680668238668 0.9912483027107537 0.9916303664642538 0.9912022772639305 0.9915375730858514 0.9925422952820633 0.9923531008932298 0.9920301436429122 0.9918653821906944 0.9919458904366981 0.9923005946534336 0.992867466037644
Im30 0.9923934859369703 0.9918376539725383 0.9922601477474379 0.9923467819229331 0.9923250530881088 0.9922348747090262 0.9921912513530536 0.9920410144595861 0.9913341359095579 0.9926556146654758 0.9926565940953399 0.9929940549655631 0.9927072333407129
Im40 0.9921237560268961 0.9916753634083543 0.9920292077780943 0.9919332435896631 0.9920996703826165 0.9919983607954661 0.9918914224629747 0.9918282430991939 0.9914865199687435 0.9922815004906265 0.9925055022721051 0.9927051128376531 0.9923703283447715
Im5 0.992285571391983 0.9908004209024281 0.9917751575987294 0.9915737707551838 0.9919139075095713 0.991786205674116 0.9923366103578833 0.9920763000417834 0.9919332146297188 0.9922292838610507 0.9917184352591236 0.9923099642224271 0.9924513386032102
Join3 0.9836801198507508 0.9828616230369559 0.9836751047498532 0.9838291988581613 0.9830151126274247 0.981883197396699 0.9814832024671936 0.9809593091131891 0.9807517140340477 0.9830789301753136 0.9828727393973413 0.9830486181948064 0.9823168502811325
Join3-post-drift 0.9957805324368815 0.9951756534787792 0.9944760124335041 0.994862575421859 0.9948444100470359 0.9959956616542633 0.9959082792804038 0.9959912189085499 0.9958809928886941 0.994836144793991 0.9958930989085901 0.9957862740458339 0.9957308121612247
Join5 0.9866099624537908 0.9853067838202964 0.9868705663569791 0.9866273425310248 0.9868211500517645 0.9825633418968727 0.9839112767529778 0.983435532412307 0.9826186015508972 0.9849305345405065 0.9846055909608967 0.9854630286987494 0.9847745269189428
Join5-post-drift 0.9961257788529381 0.9953756894647902 0.9949152894628562 0.9953983542565191 0.9954570869249189 0.9961390339721929 0.9962710641859195 0.9961289302305731 0.9960537954979095 0.9953941772456188 0.996031000556849 0.996082599466463 0.9959598741415574
Join7 0.9817188782377858 0.9818692704734253 0.9810815974499447 0.9822374872621998 0.9822425264685686 0.9781741557472431 0.9791513596001257 0.9782148268034366 0.9775666740931638 0.9822193469494641 0.9797058326392848 0.9807509607090651 0.9791811061541621
Join7-post-drift 0.9974515925871433 0.9972546066569956 0.9968303459172299 0.9968904297654865 0.9969764584299131 0.997581999946661 0.9976040284723728 0.9976973516117786 0.9974204778847731 0.9968813680598204 0.9976290796865597 0.9975325768844191 0.9975278773430521
Move3 0.9786647527465833 0.977103576866826 0.9775979695294411 0.9782647337130699 0.9768894846781728 0.9761843501661189 0.9764621839215288 0.9747202826536119 0.9751237503648881 0.9773548860492994 0.9772090570219557 0.9779573138535738 0.9756452845193015
Move3-post-drift 0.990712957192413 0.9906170003504532 0.9908130321602094 0.9909362880261209 0.9906325679859463 0.9901875336078066 0.9901567509259156 0.9898773611604864 0.9894623249708875 0.9903734239469115 0.9906844293557745 0.99094667898042 0.9900919864056532
Move5 0.9799021190242369 0.9771112450807758 0.9791852521598716 0.9790458978282065 0.9795823925917 0.9756242240508769 0.9756400913983947 0.9745090258689095 0.9743554082731136 0.978126830660666 0.9768630084674661 0.9774147244246966 0.9763461525486238
Move5-post-drift 0.9874549559814924 0.9870403349290551 0.987424134616168 0.9875264125159268 0.9874251806333131 0.9872705840292909 0.9871143891920235 0.9868033573344883 0.9855085474151282 0.9879772458906396 0.9873013287017303 0.9875195602084973 0.9869602822722778
Move7 0.9732097138423252 0.9730201146892504 0.9727875215703853 0.9736848491269882 0.9735727747550226 0.9700956653659064 0.9703983032693374 0.9693321800334744 0.9689011556253964 0.9736612212924005 0.9716817158186456 0.9730116578843224 0.9701595949368407
Move7-post-drift 0.9842312577475674 0.9855104470598869 0.9837831821178257 0.985421330073931 0.9843973522116825 0.9829410916747138 0.9827271538779426 0.9817429699641909 0.9807601083605255 0.9841579580044693 0.9845568082041518 0.9841625759748434 0.9826906653916808
Rare100 0.6908724455841169 0.691639474474092 0.692065892798573 0.6953838612910035 0.6852801116279391 0.6774636475687353 0.661259728256016 0.6586104621189988 0.6556119266500364 0.6702151397473268 0.6777210174309459 0.6896058291827074 0.6687453331449816
Rare100-post-drift 0.5460715270339239 0.5658587683017582 0.5439346701317168 0.5617522824306841 0.5181864410026649 0.5431540532557646 0.5002544619397954 0.5395727015452279 0.5339444422858879 0.5024642594042312 0.5632966696942981 0.5652703775870797 0.5557005798683767
Rare20 0.9350812538321395 0.9350998387082996 0.9349139677474223 0.9351659220195216 0.9343444389971357 0.9350225969580035 0.9351937792181225 0.9349367238152334 0.9348355850647541 0.934907772251742 0.9355147275822898 0.9353770626602408 0.9351470859849593
Rare20-post-drift 0.8892830666893498 0.8895387985049327 0.8877084155625445 0.8893565371355545 0.8880364580284253 0.890355723896068 0.8893730749610804 0.8899502612335035 0.8899856584215995 0.8873882325154375 0.8899576887393956 0.8900967538119925 0.8898635691181633
Rare40 0.8660015520732932 0.8654797793371632 0.866178288806583 0.8657863344161667 0.8652298499768472 0.8653870151682556 0.8654294615145433 0.8651579445187246 0.8649911219352953 0.8656113605640132 0.8656000422304413 0.8656057224715701 0.8652012359695427
Rare40-post-drift 0.7733892114758342 0.7699706538199009 0.7733947757322912 0.7711953135882682 0.7718762605524219 0.7706092625466922 0.7708530708667826 0.7704043644488635 0.770136475303071 0.7713751476998073 0.7699693730326603 0.7706087782652513 0.7699097155179027
Rare60 0.799995440402528 0.785590210998702 0.8000307152736014 0.7924548160061425 0.7971341535409897 0.7793408631579206 0.7795312554716682 0.7792329221343997 0.779268591117816 0.7993152099619334 0.7795808712063592 0.7797686590177547 0.7793341487978828
Rare60-post-drift 0.6685610665310213 0.6494332392915291 0.6685356187589164 0.6586370741167576 0.6668088693002864 0.6329625392781199 0.6322044434619145 0.6332123241365442 0.6330390077643994 0.6612673968652731 0.6325349235272802 0.6338871995563616 0.6322575579921655
Rare80 0.7528001261020068 0.7175239531603157 0.7528597451376337 0.7290360063245567 0.7533825779492659 0.6708249909914694 0.6776518633770379 0.6691068313885182 0.667383287063873 0.7493845942453512 0.6845445706974402 0.6908508401879782 0.6808773545902088
Rare80-post-drift 0.6091413454805336 0.5768189842116698 0.6088647014765737 0.5879054450969301 0.5954126328100625 0.4937966783960951 0.5307502123268673 0.4903581923407313 0.4842218868438985 0.5922148494439722 0.526042578192518 0.5309534943457781 0.5153078900324997
Split3 0.9868737186682904 0.9853217121260694 0.985243395450038 0.9857184049715043 0.9858930432831344 0.9868278181030228 0.9869142887869203 0.9863371461559687 0.9866002733148025 0.985985743579498 0.9868926729971641 0.9866352636683113 0.986441362197698
Split3-post-drift 0.9893071599840607 0.9893708871453714 0.9886008209628543 0.9896332888142567 0.9889326890532861 0.9892153107968434 0.9891725777315779 0.9879217130436208 0.9878370745152644 0.9885186990784536 0.9891723308879256 0.9898994146954015 0.9884157352169177
Split5 0.9874278994532233 0.9864066508017634 0.9858926770096587 0.985931525529803 0.9861219716651334 0.9875581645840805 0.9875443192744029 0.9868825554216519 0.9869277548238266 0.9867800435559989 0.9876463102339709 0.9868214844979154 0.9865935226417472
Split5+Borderline100 0.9155502562604575 0.9098298506398608 0.9041151455487604 0.9075469971322586 0.9055529191549941 0.9061642165722948 0.9062949392071421 0.9069239486134958 0.9060168191480868 0.9062541229722495 0.9148643858135762 0.9122455505768535 0.9089605952345097
Split5+Borderline100-post-drift 0.9031256712120076 0.9011795883241812 0.9030119543065881 0.9035947008694432 0.9003209871338907 0.8876109088938098 0.8823003245416732 0.8832623242809583 0.8830310043989948 0.8951103297770728 0.8963013995950113 0.8977611737542804 0.8942926026764814
Split5+Borderline20 0.9540463365796059 0.9497953973308287 0.946926915689585 0.9485495883727916 0.9487489519986674 0.9547834884467576 0.9542251420219291 0.9538996146915498 0.9541393898205105 0.9480508412887901 0.9540295904941309 0.9533223996127078 0.9524720713157682
Split5+Borderline20+Rare20 0.8979778887420481 0.8916496223995266 0.8899715699116021 0.8906347822483922 0.8926639214709424 0.8984003570562379 0.898271125866222 0.8970767791033326 0.8966027404744594 0.8930387721334383 0.8950066569115224 0.8951753255709838 0.89569771133076
Split5+Borderline20+Rare20-post-drift 0.8280510013719544 0.8182625864266586 0.8159105431615274 0.8167707176924317 0.8185605458414177 0.8286663193296556 0.8285901808617555 0.8268123130964683 0.8273386106316551 0.8133257886749865 0.8281089504603173 0.8276530381968962 0.8260473017220892
Split5+Borderline20-post-drift 0.928597277459737 0.925852087908947 0.9192294429934883 0.9242876700810321 0.9220498010757777 0.9301165034766236 0.929471432809379 0.9295078070246943 0.9285484724543969 0.9214317033135374 0.9308297673522086 0.9303456060709178 0.9291918355098049
Split5+Borderline40 0.9414213732542701 0.9358767418318668 0.9314834524968206 0.9346088791212604 0.9321127375830527 0.9420815317007271 0.9415453107641375 0.941150095061969 0.9412667173426315 0.930741542963737 0.9416404278651931 0.9408697069985533 0.9390644130662815
Split5+Borderline40+Rare40 0.8119809451084221 0.8028977182963135 0.8027698239238137 0.8013743813628322 0.8023978598006428 0.812490124195957 0.8125241733784654 0.8102140501244189 0.8111483576273842 0.8031619543418054 0.8116477641211669 0.8104980246179713 0.8060577281152546
Split5+Borderline40+Rare40-post-drift 0.7072110938422032 0.7038029897199918 0.6981756851924966 0.7020684982676072 0.7003411327624128 0.7070447493022857 0.7043315873805277 0.7057292296460129 0.704560722461959 0.6935955036618607 0.7087957350959054 0.7101650486207217 0.7082784851299019
Split5+Borderline40-post-drift 0.9163996300268735 0.9151310737021242 0.9113498198622412 0.9135105386317537 0.9136592633054171 0.9175834228582833 0.9164354263370484 0.914743297254554 0.9127703947553585 0.9096684430329334 0.9173489552734846 0.919572821170869 0.9157103600436032
Split5+Borderline60 0.9322081525873221 0.9264133580782848 0.924943139602363 0.9261440405185816 0.926692380824659 0.9318762457358151 0.9324734171485012 0.9307237505146407 0.9296779710166816 0.9272092439044856 0.932514151970804 0.9316146115653134 0.9293555487189152
Split5+Borderline60-post-drift 0.9105581652546496 0.9110120977252626 0.9112825373889143 0.9100731375389224 0.909896276164869 0.9084357289330904 0.9059301168522584 0.9072735973990627 0.9061796918815653 0.9091450883146664 0.9123682024615798 0.9126629193925573 0.9088108017693157
Split5+Borderline80 0.9141173940667362 0.9082189526703849 0.9042338720212197 0.905685947325651 0.9058964795954958 0.9139581130422028 0.9131412356727712 0.9122711359366426 0.9104003302668935 0.9054687723503011 0.914998120741594 0.915202247129419 0.9116909672113083
Split5+Borderline80-post-drift 0.9062697385697273 0.9078077763110218 0.9058264457440194 0.9098221358780877 0.9062533294781712 0.894606128661729 0.8927170483004625 0.8971127982570433 0.8947428215006891 0.9037409801488622 0.9037992367064328 0.9066989418441431 0.8989061483168852
