Experiment HNOB NOLOB NOOB NOOBExtendsOOB NOOBWithWindow1000 NULOB NUOB NUOBExtendsUOB NUOBExtendsUOBWithPsiCoeff NUOOB OB OOB UOB
Split5+Borderline100 0.8336230821162411 0.8264711751543323 0.8174393461815527 0.8227779838892048 0.8195742402657789 0.8197330620174328 0.8200030461295458 0.820636113038357 0.8191275291550036 0.8211480128709162 0.8356348218028267 0.8303364452479737 0.8240179459351284
Split5+Borderline100-post-drift 0.8098732704348096 0.8059810759775161 0.8096561648975719 0.8107043919930926 0.8047812931850984 0.7854323158176542 0.7757246975056278 0.7772829643021468 0.7766840467357234 0.7987972976202888 0.7997322727461493 0.8026273606892387 0.7958750869357746
Split5+Borderline20 0.9084872192135964 0.9009525119220032 0.895804268156142 0.898606222429149 0.8990510322356374 0.909859434208263 0.908819665824132 0.9081596570177274 0.9085992254621269 0.8978007260716312 0.908674356732353 0.9072334639874704 0.9056168528681691
Split5+Borderline20+Rare20 0.803081968455706 0.7949994701621803 0.7925767015240939 0.7934080093134355 0.7961167226548044 0.803890825264882 0.8034065480351257 0.8011382071304761 0.800308921537347 0.7970613195159925 0.799224866885463 0.7994544493068533 0.8000699938742771
Split5+Borderline20+Rare20-post-drift 0.6631932804793174 0.6550099931700365 0.6529438022842885 0.6527338046427198 0.6543705055217569 0.6630141829122124 0.6632499286967579 0.6596454713741192 0.6601587679660241 0.6470314602093709 0.665804449478744 0.6647606894859699 0.6615089389908606
Split5+Borderline20-post-drift 0.8572230729683459 0.8524702439367777 0.8403740464794663 0.8496488730505017 0.8453131526102906 0.8604716639550871 0.8590628141847538 0.8591084048691005 0.8572255628391434 0.8441207057815134 0.8616537985368597 0.8606989510811124 0.8583651911494579
Split5+Borderline40 0.8834260927644373 0.8734937094781253 0.8658085093710727 0.8711789256033226 0.8667724913695674 0.8845437415383226 0.883653565895706 0.882775540504131 0.8829588763355253 0.864384173425739 0.8839773722462567 0.8823628878523615 0.8789660233151996
Split5+Borderline40+Rare40 0.6460543791328551 0.6409207624433391 0.64182529682633 0.6398235847176875 0.6412757267846315 0.645869477547534 0.6452988306838732 0.6442052584070781 0.6452157208426439 0.6399703038535388 0.6488442395785828 0.6470692220622949 0.640405334892998
Split5+Borderline40+Rare40-post-drift 0.44160660513756517 0.4451240122752765 0.44193471560973374 0.4428437858570294 0.4419988352035199 0.4323956814092595 0.42854970562905337 0.42998329106005573 0.42538455347497484 0.4337870075532924 0.4431724863443705 0.4442277475859513 0.43962379630389337
Split5+Borderline40-post-drift 0.8341592550280006 0.8304547434427297 0.8231170242502296 0.8271475623752874 0.8278318780400695 0.8375566619339989 0.8352182750693171 0.8320292245279809 0.8283666131639387 0.8200003292564949 0.8363043820798219 0.840581450056519 0.8326018081338553
Split5+Borderline60 0.8656229644143579 0.8546057659457571 0.8520509902650963 0.8541539053323333 0.8551708776782201 0.8651524966691799 0.8664137677570335 0.8627769646624199 0.8607228557109741 0.8560856231792862 0.8663253771337516 0.8644138202157859 0.8600810022418508
Split5+Borderline60-post-drift 0.8227959931050646 0.8234335161343399 0.8232627879264637 0.8212304617029805 0.8210750919891319 0.8218728273949987 0.8173787738187638 0.8195336060498009 0.817549786836916 0.8199688972594983 0.827995347499338 0.8287618868881901 0.820993972971081
Split5+Borderline80 0.8300969103050889 0.8196013830642935 0.8130656612472552 0.8146916166600865 0.8152990706471793 0.83156935496753 0.8300316159603622 0.8278821575516734 0.8240083921908797 0.8150911107709418 0.8326948421732843 0.8330686309392179 0.8262959506790292
Split5+Borderline80-post-drift 0.8147256193025127 0.8182367319202083 0.813815170598522 0.821963025883325 0.814729978439344 0.7970127777049123 0.7936820578398688 0.8013029129937288 0.7971849255093278 0.8104344266950363 0.8129718225721695 0.8181991948496588 0.8033804008131675
