learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
1000.0,0.4375,1.0875299469464355E-7,1000.0,0.8281505728314239,0.47985358333824446,0.994,0.6972449288525597,0.0,0.013171225937183385,0.7337993857053428,0.5384615384615384,0.5384615384615384,1000.0,960872.0
2000.0,0.703125,1.8989062583487896E-7,2000.0,0.9992646382939608,0.8835415278729947,0.996,0.8313232689550476,0.8281505728314239,0.011122345803842264,0.9520153899455944,0.9090909090909091,0.6666666666666666,2000.0,1180744.0
3000.0,0.875,2.4523395242997343E-7,3000.0,0.9991616364855801,0.898246541331039,0.995,0.7035807446051692,0.9992646382939608,0.006036217303822937,0.9974817386365933,1.0,0.5,3000.0,1244672.0
4000.0,1.0625,3.0909396526921127E-7,4000.0,0.9994245432311898,0.9805081501502811,0.994,0.6972449288525597,0.9991616364855801,0.007049345417925478,0.9969742744562131,1.0,0.35135135135134943,4000.0,1316528.0
5000.0,1.328125,4.0618227406715356E-7,5000.0,0.9999080797867451,0.9722784907243122,0.996,0.8441760810284382,0.9994245432311898,0.011122345803842264,0.9979757064261557,1.0,0.5833333333333353,5000.0,1412864.0
6000.0,1.5,4.726185256408321E-7,6000.0,1.0,0.9800363988844302,0.998,0.9156616344775238,0.9999080797867451,0.011122345803842264,0.9989883659524731,1.0,0.7966101694915259,6000.0,1494152.0
7000.0,1.65625,5.356396367359493E-7,7000.0,0.9997757596143065,0.952815731948361,0.998,0.8990001009998994,1.0,0.009081735620585268,0.9989904086270092,1.0,0.7941176470588225,7000.0,1559080.0
8000.0,1.84375,6.136530363518332E-7,8000.0,0.99989898989899,0.988329252149346,0.997,0.8680738786279688,0.9997757596143065,0.010101010101010102,0.9984836989003361,1.0,0.6923076923076932,8000.0,1608312.0
9000.0,2.046875,7.026821064452331E-7,9000.0,1.0,0.9845897962383132,0.992,0.7105643994211297,0.99989898989899,0.010101010101010102,0.9959514003801551,1.0,0.1818181818181808,9000.0,1694224.0
10000.0,2.234375,7.882772479206324E-7,10000.0,0.9994393990357664,0.9393923946397897,0.997,0.8556581986143188,1.0,0.009081735620585268,0.9984852301326937,1.0,0.6907216494845372,10000.0,1764616.0
11000.0,2.421875,8.775123084584872E-7,11000.0,1.0,0.9935579602569732,1.0,1.0,0.9994393990357664,0.007049345417925478,1.0,1.0,1.0,11000.0,1839656.0
